,DS,MV,proposed1(wcv)
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,0.99,0.99,0.99
0,1.0,1.0,1.0
0,0.98,0.96,0.98
0,0.99,1.0,1.0
0,0.99,0.99,0.99
0,1.0,0.96,0.99
0,1.0,0.91,1.0
0,1.0,0.94,1.0
0,1.0,0.98,1.0
0,1.0,0.89,1.0
0,0.99,0.86,1.0
0,1.0,0.84,1.0
0,1.0,0.87,1.0
0,0.99,0.86,0.98
0,1.0,0.76,1.0
0,1.0,0.81,0.99
0,0.99,0.75,1.0
0,1.0,0.64,0.66
0,1.0,0.59,0.66
0,1.0,0.7,1.0
0,1.0,0.64,0.61
0,0.99,0.57,0.57
0,1.0,0.59,0.56
0,1.0,0.51,0.55
0,0.0,0.41,0.48
0,0.0,0.46,0.5
0,0.0,0.37,0.37
0,0.01,0.34,0.38
0,0.0,0.25,0.0
0,0.0,0.28,0.0
0,0.0,0.25,0.0
0,0.0,0.27,0.0
0,0.0,0.19,0.0
0,0.0,0.13,0.0
0,0.01,0.13,0.01
0,0.0,0.14,0.0
0,0.0,0.14,0.0
0,0.0,0.08,0.0
0,0.0,0.07,0.0
0,0.0,0.04,0.0
0,0.01,0.02,0.0
0,0.01,0.06,0.02
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.01
0,0.0,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.01,0.01
0,0.01,0.01,0.01
