,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.97,1.0
0,0.99,0.97,0.99
0,1.0,0.98,1.0
0,0.99,0.96,0.99
0,1.0,0.92,1.0
0,0.99,0.89,0.99
0,0.98,0.89,0.99
0,0.98,0.84,0.98
0,0.99,0.89,0.98
0,0.97,0.84,0.98
0,0.99,0.83,0.98
0,0.99,0.83,0.99
0,0.98,0.76,0.98
0,0.99,0.82,1.0
0,1.0,0.7,0.68
0,0.99,0.8,0.99
0,0.99,0.65,0.65
0,1.0,0.59,0.59
0,1.0,0.71,0.71
0,0.99,0.73,0.74
0,0.99,0.53,0.52
0,0.0,0.47,0.47
0,0.99,0.48,0.49
0,0.99,0.51,0.51
0,0.0,0.29,0.5
0,0.04,0.42,0.45
0,0.01,0.43,0.46
0,0.01,0.33,0.01
0,0.0,0.28,0.3
0,0.03,0.25,0.25
0,0.01,0.3,0.0
0,0.01,0.21,0.01
0,0.0,0.2,0.0
0,0.01,0.18,0.0
0,0.0,0.17,0.01
0,0.02,0.17,0.01
0,0.01,0.11,0.0
0,0.02,0.14,0.02
0,0.01,0.13,0.0
0,0.01,0.06,0.01
0,0.01,0.04,0.0
0,0.0,0.05,0.0
0,0.04,0.04,0.04
0,0.02,0.04,0.01
0,0.01,0.06,0.01
0,0.02,0.02,0.02
0,0.0,0.02,0.0
0,0.0,0.0,0.0
