,DS,MV,proposed1(wcv)
0,0.97,0.98,0.98
0,0.99,0.99,0.99
0,1.0,0.99,1.0
0,0.98,0.98,0.98
0,0.98,0.96,0.97
0,0.99,0.93,0.99
0,1.0,0.94,1.0
0,0.99,0.93,0.99
0,0.99,0.96,0.99
0,1.0,0.91,1.0
0,0.99,0.85,0.99
0,0.98,0.87,0.99
0,1.0,0.87,1.0
0,0.98,0.88,0.99
0,1.0,0.81,1.0
0,0.99,0.77,0.98
0,1.0,0.76,0.99
0,1.0,0.74,1.0
0,0.99,0.77,0.99
0,0.97,0.68,0.59
0,1.0,0.65,0.6
0,1.0,0.7,0.7
0,0.98,0.6,0.56
0,0.99,0.59,0.59
0,1.0,0.52,0.5
0,0.0,0.49,0.49
0,0.01,0.46,0.5
0,0.04,0.42,0.49
0,0.02,0.32,0.39
0,0.01,0.31,0.31
0,0.01,0.41,0.41
0,0.0,0.3,0.27
0,0.0,0.26,0.0
0,0.04,0.18,0.01
0,0.01,0.23,0.02
0,0.01,0.26,0.02
0,0.01,0.16,0.03
0,0.0,0.17,0.0
0,0.01,0.13,0.01
0,0.01,0.15,0.03
0,0.01,0.07,0.02
0,0.0,0.08,0.0
0,0.04,0.06,0.04
0,0.03,0.1,0.03
0,0.01,0.03,0.01
0,0.01,0.03,0.01
0,0.02,0.03,0.01
0,0.0,0.0,0.0
0,0.02,0.0,0.0
0,0.0,0.01,0.0
0,0.01,0.02,0.03
