,DS,MV,proposed1(wcv)
0,0.8,0.94,0.94
0,0.8,0.91,0.91
0,0.8,0.86,0.86
0,0.8,0.84,0.84
0,0.8,0.92,0.92
0,0.8,0.81,0.81
0,0.8,0.83,0.83
0,0.8,0.74,0.74
0,0.8,0.8,0.8
0,0.8,0.7,0.7
0,0.8,0.73,0.73
0,0.8,0.74,0.74
0,0.8,0.71,0.8
0,0.8,0.61,0.61
0,0.8,0.67,0.8
0,0.8,0.75,0.75
0,0.8,0.68,0.68
0,0.8,0.6,0.6
0,0.8,0.59,0.59
0,0.8,0.49,0.49
0,0.2,0.52,0.52
0,0.8,0.55,0.55
0,0.8,0.5,0.5
0,0.8,0.57,0.57
0,0.2,0.45,0.2
0,0.8,0.49,0.49
0,0.2,0.51,0.51
0,0.2,0.4,0.2
0,0.2,0.36,0.36
0,0.2,0.52,0.52
0,0.8,0.47,0.47
0,0.2,0.37,0.2
0,0.2,0.38,0.38
0,0.2,0.36,0.36
0,0.2,0.35,0.35
0,0.2,0.4,0.27
0,0.2,0.35,0.35
0,0.2,0.33,0.33
0,0.2,0.29,0.29
0,0.2,0.23,0.2
0,0.2,0.2,0.2
0,0.2,0.24,0.24
0,0.2,0.25,0.25
0,0.2,0.19,0.19
0,0.2,0.23,0.23
0,0.2,0.19,0.19
0,0.2,0.15,0.15
0,0.2,0.12,0.12
0,0.2,0.06,0.06
0,0.2,0.13,0.13
0,0.2,0.04,0.04
