,DS,MV,proposed1(wcv)
0,0.7,0.94,0.94
0,0.7,0.87,0.87
0,0.7,0.86,0.86
0,0.7,0.88,0.88
0,0.7,0.84,0.7
0,0.7,0.84,0.84
0,0.7,0.77,0.77
0,0.7,0.73,0.73
0,0.7,0.76,0.76
0,0.7,0.72,0.72
0,0.7,0.74,0.74
0,0.7,0.67,0.67
0,0.7,0.69,0.69
0,0.7,0.72,0.72
0,0.7,0.7,0.7
0,0.3,0.7,0.73
0,0.7,0.69,0.69
0,0.3,0.57,0.57
0,0.7,0.6,0.6
0,0.3,0.57,0.57
0,0.7,0.53,0.7
0,0.3,0.47,0.47
0,0.3,0.49,0.49
0,0.7,0.54,0.54
0,0.3,0.52,0.3
0,0.7,0.54,0.54
0,0.3,0.52,0.52
0,0.7,0.53,0.53
0,0.3,0.4,0.4
0,0.3,0.39,0.39
0,0.3,0.35,0.35
0,0.3,0.39,0.39
0,0.3,0.35,0.35
0,0.3,0.31,0.31
0,0.3,0.34,0.34
0,0.3,0.43,0.43
0,0.3,0.4,0.4
0,0.3,0.27,0.27
0,0.3,0.33,0.3
0,0.3,0.23,0.23
0,0.3,0.19,0.19
0,0.3,0.31,0.31
0,0.3,0.24,0.24
0,0.3,0.23,0.23
0,0.3,0.26,0.26
0,0.3,0.16,0.16
0,0.3,0.13,0.13
0,0.3,0.11,0.11
0,0.3,0.15,0.15
0,0.3,0.13,0.13
0,0.3,0.07,0.07
