,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.99,0.99,0.99
0,0.98,0.98,0.98
0,1.0,0.99,1.0
0,0.99,0.97,0.99
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.97,0.99
0,1.0,0.98,1.0
0,1.0,0.98,1.0
0,1.0,0.93,1.0
0,1.0,0.93,1.0
0,1.0,0.87,1.0
0,1.0,0.89,1.0
0,1.0,0.84,1.0
0,1.0,0.76,0.99
0,0.98,0.75,0.99
0,0.99,0.73,1.0
0,0.99,0.69,0.99
0,1.0,0.75,1.0
0,1.0,0.62,0.68
0,0.98,0.65,1.0
0,1.0,0.64,0.59
0,1.0,0.54,0.56
0,1.0,0.54,0.53
0,0.0,0.45,0.52
0,1.0,0.49,0.49
0,0.01,0.5,0.52
0,0.01,0.34,0.35
0,0.0,0.37,0.38
0,0.0,0.41,0.37
0,0.01,0.37,0.0
0,0.0,0.35,0.0
0,0.0,0.23,0.0
0,0.0,0.18,0.0
0,0.0,0.16,0.0
0,0.0,0.12,0.0
0,0.0,0.15,0.0
0,0.01,0.16,0.0
0,0.0,0.07,0.0
0,0.01,0.05,0.0
0,0.0,0.02,0.0
0,0.0,0.06,0.0
0,0.01,0.04,0.01
0,0.0,0.03,0.0
0,0.01,0.06,0.01
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.01,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
