,DS,MV,proposed1(wcv)
0,0.5,0.87,0.87
0,0.5,0.86,0.86
0,0.5,0.89,0.89
0,0.5,0.88,0.88
0,0.5,0.85,0.85
0,0.5,0.85,0.85
0,0.5,0.85,0.85
0,0.5,0.78,0.78
0,0.5,0.74,0.74
0,0.5,0.83,0.83
0,0.5,0.81,0.81
0,0.5,0.67,0.67
0,0.5,0.8,0.8
0,0.5,0.63,0.63
0,0.5,0.73,0.73
0,0.5,0.67,0.67
0,0.5,0.59,0.59
0,0.5,0.52,0.52
0,0.5,0.58,0.58
0,0.5,0.57,0.57
0,0.5,0.57,0.57
0,0.5,0.5,0.5
0,0.5,0.56,0.56
0,0.5,0.54,0.54
0,0.5,0.6,0.6
0,0.5,0.44,0.44
0,0.5,0.49,0.49
0,0.5,0.41,0.41
0,0.5,0.38,0.38
0,0.5,0.47,0.47
0,0.5,0.45,0.45
0,0.5,0.38,0.38
0,0.5,0.37,0.37
0,0.5,0.4,0.4
0,0.5,0.27,0.27
0,0.5,0.35,0.35
0,0.5,0.27,0.27
0,0.5,0.33,0.33
0,0.5,0.37,0.37
0,0.5,0.26,0.26
0,0.5,0.26,0.26
0,0.5,0.17,0.17
0,0.5,0.19,0.19
0,0.5,0.16,0.16
0,0.5,0.14,0.14
0,0.5,0.15,0.15
0,0.5,0.11,0.11
0,0.5,0.16,0.16
0,0.5,0.11,0.11
0,0.5,0.1,0.1
0,0.5,0.08,0.08
