,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.97,0.98,0.98
0,0.98,0.97,0.97
0,0.99,0.98,0.98
0,0.99,0.97,0.97
0,0.95,0.91,0.9
0,1.0,0.99,0.99
0,0.98,0.92,0.91
0,1.0,0.93,0.93
0,0.98,0.87,0.88
0,0.98,0.89,0.89
0,1.0,0.85,0.88
0,1.0,0.88,0.88
0,0.99,0.88,0.89
0,0.97,0.79,0.78
0,1.0,0.79,0.78
0,1.0,0.78,0.79
0,1.0,0.71,0.72
0,1.0,0.66,0.67
0,0.99,0.72,0.75
0,0.98,0.63,0.62
0,0.97,0.53,0.46
0,1.0,0.64,0.65
0,0.99,0.57,0.58
0,0.99,0.59,0.57
0,0.99,0.53,0.52
0,0.0,0.4,0.4
0,0.01,0.5,0.5
0,0.02,0.33,0.33
0,0.02,0.4,0.43
0,0.0,0.37,0.41
0,0.02,0.3,0.33
0,0.03,0.3,0.3
0,0.03,0.27,0.27
0,0.01,0.2,0.2
0,0.03,0.22,0.22
0,0.0,0.25,0.31
0,0.01,0.17,0.17
0,0.01,0.17,0.15
0,0.0,0.08,0.08
0,0.04,0.08,0.1
0,0.02,0.06,0.06
0,0.02,0.14,0.14
0,0.03,0.06,0.06
0,0.01,0.05,0.04
0,0.01,0.06,0.06
0,0.01,0.02,0.02
0,0.02,0.02,0.04
0,0.0,0.03,0.03
0,0.01,0.01,0.01
0,0.0,0.0,0.0
