,DS,MV,proposed1(wcv)
0,0.98,1.0,1.0
0,0.98,1.0,1.0
0,1.0,0.98,1.0
0,0.98,0.94,0.97
0,0.99,0.99,0.99
0,0.98,0.95,0.98
0,0.99,0.94,0.99
0,0.99,0.91,1.0
0,0.99,0.9,0.99
0,0.97,0.88,0.98
0,0.98,0.9,1.0
0,0.99,0.86,1.0
0,0.98,0.89,0.98
0,1.0,0.84,0.99
0,0.97,0.72,0.97
0,0.97,0.76,0.99
0,0.99,0.76,1.0
0,0.98,0.58,0.99
0,0.99,0.74,0.99
0,1.0,0.61,1.0
0,1.0,0.62,0.99
0,0.97,0.66,0.99
0,0.98,0.53,0.7
0,0.99,0.52,1.0
0,1.0,0.5,0.55
0,0.97,0.51,0.98
0,0.99,0.47,1.0
0,0.98,0.44,0.98
0,0.01,0.34,0.0
0,0.01,0.41,0.01
0,0.04,0.33,0.03
0,0.01,0.22,0.03
0,0.01,0.28,0.0
0,0.01,0.22,0.01
0,0.03,0.2,0.04
0,0.03,0.23,0.0
0,0.01,0.16,0.0
0,0.01,0.13,0.0
0,0.01,0.09,0.02
0,0.01,0.15,0.01
0,0.01,0.12,0.01
0,0.01,0.07,0.01
0,0.01,0.04,0.0
0,0.05,0.07,0.04
0,0.0,0.09,0.01
0,0.0,0.03,0.0
0,0.01,0.02,0.0
0,0.02,0.0,0.02
0,0.0,0.03,0.02
0,0.04,0.02,0.04
0,0.04,0.02,0.01
