,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.99,0.99,0.99
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,0.99,1.0
0,0.99,0.92,0.99
0,0.98,0.95,0.98
0,1.0,0.95,0.99
0,1.0,0.94,0.99
0,0.98,0.93,0.98
0,0.99,0.91,0.99
0,0.98,0.84,1.0
0,1.0,0.82,1.0
0,0.98,0.81,0.98
0,0.98,0.85,0.96
0,0.98,0.75,0.99
0,1.0,0.63,0.63
0,0.97,0.71,0.71
0,1.0,0.64,0.64
0,1.0,0.66,0.66
0,0.99,0.64,0.6
0,0.99,0.57,0.57
0,0.98,0.61,0.57
0,0.98,0.5,0.51
0,0.01,0.46,0.44
0,0.02,0.43,0.5
0,0.0,0.48,0.48
0,0.01,0.44,0.44
0,0.02,0.42,0.41
0,0.02,0.41,0.41
0,0.05,0.41,0.5
0,0.0,0.27,0.0
0,0.01,0.34,0.35
0,0.03,0.35,0.03
0,0.01,0.18,0.02
0,0.01,0.2,0.01
0,0.0,0.2,0.0
0,0.01,0.17,0.01
0,0.02,0.18,0.0
0,0.01,0.1,0.01
0,0.02,0.09,0.02
0,0.01,0.09,0.01
0,0.05,0.1,0.04
0,0.01,0.05,0.01
0,0.0,0.05,0.0
0,0.03,0.05,0.02
0,0.02,0.0,0.01
0,0.01,0.02,0.02
0,0.0,0.02,0.01
0,0.01,0.0,0.0
0,0.01,0.01,0.01
