,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.96,1.0
0,1.0,0.94,1.0
0,1.0,0.93,1.0
0,1.0,0.95,1.0
0,1.0,0.92,1.0
0,1.0,0.89,1.0
0,1.0,0.88,1.0
0,1.0,0.79,1.0
0,1.0,0.8,1.0
0,1.0,0.79,1.0
0,1.0,0.74,1.0
0,1.0,0.74,1.0
0,1.0,0.7,1.0
0,1.0,0.58,1.0
0,0.99,0.55,0.99
0,1.0,0.49,1.0
0,1.0,0.51,1.0
0,0.0,0.44,0.0
0,1.0,0.49,1.0
0,0.01,0.29,0.01
0,0.0,0.36,0.0
0,0.0,0.38,0.0
0,0.0,0.41,0.0
0,0.0,0.18,0.0
0,0.0,0.18,0.0
0,0.0,0.09,0.0
0,0.0,0.17,0.0
0,0.0,0.11,0.0
0,0.0,0.07,0.0
0,0.0,0.11,0.0
0,0.0,0.09,0.0
0,0.01,0.05,0.0
0,0.0,0.02,0.0
0,0.0,0.08,0.0
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
