,DS,MV,proposed1(wcv)
0,0.6,0.89,0.89
0,0.6,0.9,0.9
0,0.6,0.82,0.82
0,0.6,0.88,0.88
0,0.6,0.82,0.82
0,0.6,0.89,0.89
0,0.6,0.78,0.78
0,0.6,0.76,0.76
0,0.6,0.81,0.81
0,0.6,0.75,0.75
0,0.6,0.74,0.74
0,0.6,0.64,0.64
0,0.6,0.75,0.75
0,0.6,0.63,0.63
0,0.6,0.66,0.66
0,0.6,0.64,0.64
0,0.4,0.57,0.57
0,0.6,0.62,0.62
0,0.6,0.64,0.64
0,0.4,0.58,0.58
0,0.6,0.63,0.63
0,0.6,0.54,0.54
0,0.6,0.43,0.43
0,0.6,0.54,0.54
0,0.6,0.51,0.51
0,0.4,0.5,0.5
0,0.4,0.52,0.52
0,0.6,0.45,0.45
0,0.6,0.37,0.37
0,0.4,0.37,0.37
0,0.4,0.44,0.44
0,0.4,0.39,0.39
0,0.6,0.4,0.4
0,0.6,0.43,0.43
0,0.4,0.3,0.3
0,0.6,0.38,0.38
0,0.4,0.32,0.32
0,0.4,0.21,0.21
0,0.4,0.28,0.28
0,0.4,0.35,0.35
0,0.6,0.26,0.26
0,0.4,0.26,0.26
0,0.4,0.28,0.28
0,0.4,0.21,0.21
0,0.4,0.27,0.27
0,0.4,0.13,0.13
0,0.4,0.12,0.12
0,0.4,0.14,0.14
0,0.4,0.13,0.13
0,0.4,0.13,0.13
0,0.4,0.07,0.07
