,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.99,0.98,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,1.0,1.0
0,0.98,0.98,1.0
0,1.0,0.94,1.0
0,1.0,0.94,1.0
0,0.98,0.87,0.99
0,1.0,0.91,1.0
0,0.99,0.93,0.99
0,0.99,0.89,1.0
0,0.99,0.86,0.99
0,0.99,0.86,1.0
0,1.0,0.88,1.0
0,1.0,0.69,1.0
0,1.0,0.71,0.99
0,1.0,0.66,1.0
0,1.0,0.75,0.99
0,1.0,0.63,1.0
0,0.99,0.63,1.0
0,0.99,0.63,1.0
0,1.0,0.54,1.0
0,0.0,0.46,0.01
0,0.02,0.48,1.0
0,0.99,0.48,1.0
0,0.0,0.44,0.0
0,0.01,0.33,0.0
0,0.01,0.35,0.01
0,0.01,0.22,0.01
0,0.0,0.31,0.0
0,0.0,0.25,0.0
0,0.0,0.22,0.0
0,0.0,0.09,0.0
0,0.0,0.19,0.0
0,0.01,0.18,0.02
0,0.0,0.1,0.0
0,0.0,0.09,0.01
0,0.0,0.1,0.0
0,0.0,0.05,0.0
0,0.0,0.03,0.0
0,0.0,0.06,0.01
0,0.0,0.04,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.03,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
