,DS,MV,proposed1(wcv)
0,0.97,0.98,0.98
0,0.98,0.99,0.99
0,0.99,0.98,1.0
0,0.95,1.0,0.99
0,0.97,0.98,0.99
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,0.97,0.94,0.97
0,0.99,0.98,0.99
0,0.97,0.9,0.99
0,0.99,0.84,0.99
0,1.0,0.89,1.0
0,0.97,0.77,0.97
0,0.99,0.79,1.0
0,0.99,0.82,1.0
0,1.0,0.78,1.0
0,0.97,0.7,0.97
0,1.0,0.71,1.0
0,0.98,0.69,0.96
0,1.0,0.73,1.0
0,0.99,0.73,0.99
0,1.0,0.58,1.0
0,0.98,0.46,0.99
0,0.0,0.39,0.02
0,0.97,0.58,0.01
0,0.97,0.45,0.99
0,0.97,0.53,0.98
0,0.02,0.42,0.99
0,0.0,0.33,0.0
0,0.0,0.33,0.01
0,0.03,0.27,0.01
0,0.02,0.24,0.01
0,0.0,0.32,0.0
0,0.01,0.31,0.01
0,0.0,0.22,0.0
0,0.01,0.26,0.0
0,0.12,0.29,0.07
0,0.01,0.22,0.0
0,0.0,0.11,0.0
0,0.01,0.17,0.01
0,0.0,0.07,0.0
0,0.02,0.07,0.02
0,0.05,0.12,0.02
0,0.01,0.04,0.0
0,0.0,0.05,0.0
0,0.01,0.01,0.0
0,0.0,0.03,0.0
0,0.02,0.04,0.01
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.02,0.0,0.02
