,DS,MV,proposed1(wcv)
0,0.8,0.98,0.99
0,0.8,0.97,0.94
0,0.8,0.96,0.98
0,0.8,0.97,0.97
0,0.8,0.91,0.94
0,0.8,0.93,0.96
0,0.8,0.92,0.97
0,0.8,0.87,0.94
0,0.8,0.91,0.99
0,0.8,0.83,0.97
0,0.8,0.82,0.92
0,0.8,0.83,0.97
0,0.8,0.76,0.97
0,0.8,0.76,0.98
0,0.8,0.83,0.92
0,0.8,0.79,0.97
0,0.8,0.74,0.98
0,0.8,0.7,0.97
0,0.8,0.69,0.97
0,0.8,0.55,0.07
0,0.8,0.63,0.96
0,0.8,0.58,1.0
0,0.8,0.52,0.97
0,0.2,0.5,0.04
0,0.8,0.48,0.31
0,0.8,0.47,0.99
0,0.06,0.56,0.94
0,0.2,0.46,0.04
0,0.14,0.41,0.11
0,0.2,0.37,0.02
0,0.8,0.41,0.86
0,0.2,0.39,0.06
0,0.2,0.31,0.2
0,0.2,0.23,0.03
0,0.2,0.22,0.07
0,0.2,0.23,0.05
0,0.2,0.23,0.05
0,0.2,0.19,0.04
0,0.2,0.23,0.01
0,0.2,0.13,0.03
0,0.2,0.12,0.01
0,0.2,0.08,0.05
0,0.2,0.1,0.04
0,0.2,0.13,0.03
0,0.2,0.08,0.02
0,0.2,0.02,0.01
0,0.2,0.05,0.03
0,0.2,0.05,0.01
0,0.2,0.06,0.13
0,0.2,0.02,0.04
0,0.2,0.01,0.01
