,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.97,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,0.99,0.97,1.0
0,1.0,0.95,1.0
0,1.0,0.99,1.0
0,1.0,0.91,1.0
0,0.99,0.89,0.99
0,1.0,0.9,1.0
0,1.0,0.79,1.0
0,1.0,0.83,1.0
0,1.0,0.84,1.0
0,1.0,0.78,1.0
0,1.0,0.72,1.0
0,1.0,0.71,1.0
0,1.0,0.64,1.0
0,1.0,0.7,1.0
0,1.0,0.65,1.0
0,1.0,0.57,1.0
0,1.0,0.49,1.0
0,0.0,0.43,0.0
0,1.0,0.51,1.0
0,0.0,0.33,0.0
0,0.01,0.31,0.01
0,0.0,0.31,0.0
0,0.0,0.25,0.0
0,0.01,0.33,0.01
0,0.0,0.22,0.0
0,0.0,0.16,0.0
0,0.0,0.13,0.0
0,0.0,0.14,0.0
0,0.0,0.13,0.0
0,0.0,0.05,0.0
0,0.0,0.03,0.0
0,0.0,0.06,0.0
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.01,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
