,DS,MV,proposed1(wcv)
0,0.5,0.91,0.91
0,0.5,0.92,0.92
0,0.5,0.92,0.92
0,0.5,0.89,0.89
0,0.5,0.9,0.9
0,0.5,0.84,0.84
0,0.5,0.8,0.8
0,0.5,0.84,0.84
0,0.5,0.72,0.72
0,0.5,0.8,0.8
0,0.5,0.75,0.5
0,0.5,0.8,0.8
0,0.5,0.72,0.72
0,0.5,0.71,0.71
0,0.5,0.64,0.64
0,0.5,0.72,0.72
0,0.5,0.67,0.67
0,0.5,0.66,0.66
0,0.5,0.65,0.65
0,0.5,0.66,0.66
0,0.5,0.58,0.58
0,0.5,0.57,0.57
0,0.5,0.53,0.53
0,0.5,0.48,0.48
0,0.5,0.49,0.49
0,0.5,0.48,0.48
0,0.5,0.52,0.52
0,0.5,0.54,0.54
0,0.5,0.35,0.35
0,0.5,0.36,0.36
0,0.5,0.33,0.33
0,0.5,0.35,0.35
0,0.5,0.35,0.35
0,0.5,0.3,0.3
0,0.5,0.33,0.33
0,0.5,0.29,0.5
0,0.5,0.29,0.29
0,0.5,0.19,0.19
0,0.5,0.23,0.23
0,0.5,0.23,0.23
0,0.5,0.23,0.23
0,0.5,0.17,0.17
0,0.5,0.23,0.23
0,0.5,0.22,0.22
0,0.5,0.19,0.19
0,0.5,0.15,0.15
0,0.5,0.1,0.1
0,0.5,0.1,0.1
0,0.5,0.17,0.17
0,0.5,0.1,0.1
0,0.5,0.07,0.07
