,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.99,0.98,0.99
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.93,1.0
0,1.0,0.97,1.0
0,0.99,0.97,1.0
0,0.99,0.94,1.0
0,1.0,0.94,1.0
0,0.99,0.93,1.0
0,1.0,0.9,0.99
0,1.0,0.8,1.0
0,0.98,0.87,1.0
0,0.98,0.92,1.0
0,0.99,0.78,1.0
0,0.99,0.75,1.0
0,1.0,0.69,0.99
0,1.0,0.72,1.0
0,1.0,0.69,1.0
0,0.99,0.71,1.0
0,1.0,0.6,1.0
0,1.0,0.6,1.0
0,0.99,0.56,0.99
0,1.0,0.51,0.0
0,0.0,0.39,0.0
0,1.0,0.46,0.0
0,0.0,0.38,0.0
0,0.0,0.34,0.0
0,1.0,0.32,0.99
0,0.01,0.39,1.0
0,0.0,0.27,0.0
0,0.01,0.2,0.01
0,0.0,0.19,0.01
0,0.0,0.22,0.0
0,0.01,0.17,0.0
0,0.0,0.1,0.01
0,0.0,0.1,0.0
0,0.0,0.08,0.0
0,0.0,0.06,0.01
0,0.02,0.07,0.0
0,0.02,0.04,0.01
0,0.0,0.03,0.0
0,0.0,0.04,0.0
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.0,0.0
