,DS,MV,proposed1(wcv)
0,0.6,0.91,0.91
0,0.6,0.91,0.91
0,0.6,0.86,0.86
0,0.6,0.89,0.89
0,0.6,0.88,0.88
0,0.6,0.86,0.86
0,0.6,0.83,0.83
0,0.6,0.84,0.6
0,0.6,0.78,0.78
0,0.6,0.79,0.79
0,0.4,0.75,0.75
0,0.6,0.71,0.71
0,0.6,0.65,0.65
0,0.6,0.75,0.75
0,0.6,0.74,0.74
0,0.4,0.74,0.74
0,0.6,0.72,0.72
0,0.6,0.65,0.65
0,0.6,0.69,0.69
0,0.4,0.65,0.65
0,0.6,0.6,0.6
0,0.4,0.5,0.5
0,0.6,0.54,0.54
0,0.6,0.63,0.63
0,0.4,0.54,0.54
0,0.6,0.51,0.51
0,0.4,0.44,0.44
0,0.4,0.4,0.4
0,0.4,0.42,0.42
0,0.4,0.53,0.53
0,0.4,0.35,0.35
0,0.4,0.38,0.38
0,0.4,0.46,0.46
0,0.6,0.4,0.4
0,0.4,0.37,0.37
0,0.4,0.35,0.35
0,0.4,0.27,0.27
0,0.4,0.25,0.25
0,0.4,0.22,0.22
0,0.4,0.29,0.29
0,0.4,0.3,0.3
0,0.4,0.19,0.19
0,0.4,0.33,0.33
0,0.4,0.19,0.19
0,0.4,0.2,0.2
0,0.4,0.13,0.13
0,0.4,0.12,0.12
0,0.4,0.16,0.16
0,0.4,0.13,0.13
0,0.4,0.16,0.16
0,0.4,0.09,0.09
