,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.99,0.98,0.99
0,1.0,0.98,1.0
0,0.97,0.95,0.97
0,1.0,1.0,1.0
0,1.0,0.94,1.0
0,1.0,0.93,1.0
0,1.0,0.9,1.0
0,0.97,0.94,0.98
0,0.98,0.89,0.98
0,1.0,0.95,1.0
0,1.0,0.91,0.99
0,0.99,0.86,1.0
0,1.0,0.84,1.0
0,1.0,0.84,1.0
0,1.0,0.79,0.99
0,1.0,0.79,1.0
0,1.0,0.66,0.66
0,1.0,0.68,0.69
0,0.99,0.77,0.99
0,1.0,0.61,0.61
0,1.0,0.57,0.57
0,0.99,0.68,0.68
0,0.97,0.57,0.56
0,0.97,0.51,0.51
0,1.0,0.5,0.51
0,0.99,0.51,0.5
0,0.04,0.44,0.44
0,0.0,0.46,0.46
0,0.03,0.41,0.42
0,0.0,0.36,0.0
0,0.01,0.32,0.27
0,0.02,0.28,0.28
0,0.01,0.37,0.37
0,0.01,0.26,0.01
0,0.0,0.35,0.31
0,0.01,0.15,0.01
0,0.01,0.22,0.02
0,0.01,0.18,0.01
0,0.01,0.14,0.01
0,0.0,0.14,0.0
0,0.01,0.11,0.01
0,0.0,0.08,0.02
0,0.01,0.08,0.01
0,0.01,0.04,0.02
0,0.02,0.03,0.02
0,0.01,0.02,0.01
0,0.02,0.06,0.02
0,0.01,0.0,0.01
0,0.01,0.0,0.01
0,0.02,0.02,0.02
