,DS,MV,proposed1(wcv)
0,0.9,0.99,0.98
0,0.9,0.98,1.0
0,0.9,0.97,0.94
0,0.9,0.94,0.97
0,0.9,0.94,0.96
0,0.9,0.92,0.97
0,0.9,0.94,0.97
0,0.9,0.87,0.97
0,0.9,0.87,0.99
0,0.9,0.84,0.97
0,0.9,0.91,0.97
0,0.9,0.78,0.99
0,0.93,0.83,0.98
0,0.9,0.78,0.96
0,0.9,0.68,0.98
0,0.9,0.64,0.95
0,0.9,0.7,0.97
0,0.9,0.56,0.95
0,0.9,0.66,0.98
0,0.9,0.62,0.99
0,0.9,0.71,0.98
0,0.9,0.59,0.98
0,0.9,0.66,0.97
0,0.92,0.53,0.89
0,0.9,0.46,0.98
0,0.9,0.52,1.0
0,0.1,0.49,0.98
0,0.08,0.41,0.99
0,0.1,0.39,0.03
0,0.1,0.37,0.03
0,0.1,0.36,0.01
0,0.1,0.33,0.06
0,0.1,0.32,0.0
0,0.1,0.27,0.03
0,0.1,0.31,0.01
0,0.1,0.21,0.04
0,0.1,0.18,0.05
0,0.1,0.21,0.09
0,0.1,0.2,0.04
0,0.1,0.13,0.03
0,0.1,0.18,0.03
0,0.1,0.16,0.04
0,0.1,0.15,0.05
0,0.1,0.09,0.01
0,0.1,0.08,0.02
0,0.1,0.11,0.08
0,0.1,0.11,0.05
0,0.1,0.02,0.01
0,0.1,0.08,0.05
0,0.1,0.03,0.02
0,0.1,0.03,0.03
