,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,0.99,0.99
0,1.0,0.99,1.0
0,0.99,0.97,0.99
0,0.99,0.98,0.99
0,1.0,0.99,1.0
0,1.0,0.97,1.0
0,1.0,0.93,1.0
0,0.99,0.92,1.0
0,1.0,0.94,1.0
0,1.0,0.89,1.0
0,1.0,0.89,1.0
0,1.0,0.83,0.99
0,0.99,0.84,0.99
0,1.0,0.78,1.0
0,1.0,0.83,1.0
0,1.0,0.76,1.0
0,1.0,0.71,1.0
0,0.99,0.69,0.99
0,0.99,0.7,0.99
0,0.99,0.69,1.0
0,1.0,0.53,0.58
0,1.0,0.53,0.6
0,1.0,0.52,0.6
0,1.0,0.52,0.62
0,0.03,0.43,0.4
0,0.0,0.35,0.0
0,0.0,0.35,0.39
0,0.0,0.34,0.0
0,0.01,0.29,0.0
0,0.0,0.29,0.0
0,0.0,0.2,0.0
0,0.02,0.27,0.01
0,0.0,0.19,0.0
0,0.0,0.16,0.0
0,0.0,0.16,0.0
0,0.0,0.16,0.0
0,0.01,0.05,0.01
0,0.0,0.04,0.0
0,0.01,0.04,0.0
0,0.0,0.06,0.0
0,0.01,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.03,0.0
0,0.0,0.05,0.0
0,0.0,0.02,0.0
0,0.01,0.04,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
