,DS,MV,proposed1(wcv)
0,0.6,0.93,0.93
0,0.6,0.88,0.88
0,0.6,0.87,0.87
0,0.6,0.9,0.9
0,0.6,0.83,0.83
0,0.6,0.85,0.85
0,0.6,0.82,0.82
0,0.4,0.83,0.83
0,0.6,0.8,0.8
0,0.6,0.8,0.8
0,0.6,0.8,0.8
0,0.6,0.61,0.61
0,0.6,0.74,0.64
0,0.6,0.71,0.71
0,0.6,0.66,0.66
0,0.6,0.66,0.66
0,0.4,0.63,0.63
0,0.6,0.6,0.6
0,0.6,0.61,0.61
0,0.4,0.6,0.6
0,0.4,0.59,0.59
0,0.4,0.48,0.48
0,0.6,0.59,0.59
0,0.4,0.44,0.44
0,0.6,0.51,0.51
0,0.6,0.63,0.63
0,0.6,0.45,0.45
0,0.4,0.46,0.46
0,0.4,0.41,0.41
0,0.6,0.39,0.39
0,0.6,0.32,0.32
0,0.4,0.45,0.45
0,0.6,0.46,0.46
0,0.4,0.31,0.31
0,0.4,0.42,0.42
0,0.4,0.32,0.32
0,0.4,0.29,0.29
0,0.6,0.33,0.33
0,0.4,0.36,0.36
0,0.4,0.23,0.23
0,0.4,0.32,0.32
0,0.4,0.27,0.27
0,0.4,0.2,0.2
0,0.4,0.19,0.19
0,0.4,0.2,0.2
0,0.4,0.2,0.2
0,0.4,0.06,0.06
0,0.4,0.13,0.13
0,0.4,0.17,0.17
0,0.4,0.13,0.13
0,0.4,0.14,0.14
