,DS,MV,proposed1(wcv)
0,0.7,0.84,0.84
0,0.7,0.87,0.87
0,0.7,0.89,0.89
0,0.7,0.86,0.86
0,0.7,0.85,0.85
0,0.7,0.8,0.8
0,0.7,0.76,0.76
0,0.7,0.79,0.7
0,0.7,0.79,0.79
0,0.7,0.71,0.7
0,0.7,0.69,0.69
0,0.7,0.77,0.77
0,0.7,0.71,0.71
0,0.7,0.69,0.69
0,0.7,0.74,0.74
0,0.7,0.72,0.72
0,0.7,0.63,0.63
0,0.7,0.72,0.72
0,0.7,0.62,0.62
0,0.7,0.6,0.6
0,0.7,0.54,0.54
0,0.7,0.54,0.54
0,0.7,0.54,0.54
0,0.3,0.54,0.54
0,0.3,0.51,0.51
0,0.7,0.51,0.51
0,0.3,0.48,0.48
0,0.7,0.53,0.7
0,0.7,0.47,0.7
0,0.3,0.5,0.5
0,0.3,0.47,0.3
0,0.7,0.42,0.42
0,0.3,0.33,0.33
0,0.3,0.44,0.44
0,0.3,0.36,0.36
0,0.3,0.32,0.32
0,0.3,0.26,0.26
0,0.3,0.3,0.3
0,0.3,0.24,0.24
0,0.3,0.24,0.24
0,0.3,0.28,0.28
0,0.3,0.21,0.21
0,0.3,0.2,0.2
0,0.3,0.13,0.13
0,0.3,0.22,0.3
0,0.3,0.11,0.11
0,0.3,0.16,0.16
0,0.3,0.2,0.2
0,0.3,0.09,0.09
0,0.3,0.07,0.07
0,0.3,0.09,0.09
