,DS,MV,proposed1(wcv)
0,0.99,1.0,1.0
0,1.0,1.0,1.0
0,0.98,1.0,0.99
0,0.99,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.95,1.0
0,1.0,0.97,1.0
0,1.0,0.89,1.0
0,1.0,0.93,1.0
0,1.0,0.85,1.0
0,0.99,0.89,0.99
0,0.99,0.77,0.99
0,1.0,0.84,1.0
0,1.0,0.79,1.0
0,0.99,0.84,1.0
0,1.0,0.73,1.0
0,0.99,0.7,0.99
0,0.99,0.63,0.99
0,1.0,0.59,1.0
0,1.0,0.56,1.0
0,1.0,0.56,1.0
0,0.99,0.59,0.99
0,0.0,0.49,0.0
0,0.0,0.45,0.0
0,0.0,0.45,0.0
0,0.04,0.37,0.0
0,0.0,0.28,0.0
0,0.0,0.35,0.0
0,0.0,0.27,0.0
0,0.01,0.34,0.01
0,0.01,0.21,0.0
0,0.01,0.14,0.0
0,0.0,0.16,0.0
0,0.01,0.14,0.01
0,0.0,0.14,0.0
0,0.0,0.11,0.0
0,0.0,0.1,0.0
0,0.01,0.07,0.01
0,0.0,0.06,0.01
0,0.0,0.05,0.0
0,0.01,0.04,0.0
0,0.0,0.05,0.0
0,0.0,0.04,0.0
0,0.0,0.0,0.0
0,0.02,0.01,0.0
0,0.01,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
