,DS,MV,proposed1(wcv)
0,0.5,0.89,0.89
0,0.5,0.91,0.91
0,0.5,0.88,0.88
0,0.5,0.85,0.85
0,0.5,0.9,0.9
0,0.5,0.81,0.81
0,0.5,0.81,0.81
0,0.5,0.88,0.88
0,0.5,0.86,0.86
0,0.5,0.79,0.79
0,0.5,0.7,0.7
0,0.5,0.71,0.71
0,0.5,0.7,0.7
0,0.5,0.71,0.71
0,0.5,0.67,0.67
0,0.5,0.74,0.74
0,0.5,0.69,0.69
0,0.5,0.64,0.64
0,0.5,0.6,0.6
0,0.5,0.57,0.57
0,0.5,0.56,0.56
0,0.5,0.67,0.67
0,0.5,0.52,0.52
0,0.5,0.5,0.5
0,0.5,0.57,0.57
0,0.5,0.51,0.51
0,0.5,0.45,0.45
0,0.5,0.5,0.5
0,0.5,0.51,0.51
0,0.5,0.41,0.41
0,0.5,0.41,0.41
0,0.5,0.39,0.39
0,0.5,0.43,0.43
0,0.5,0.35,0.35
0,0.5,0.28,0.28
0,0.5,0.32,0.32
0,0.5,0.33,0.33
0,0.5,0.31,0.31
0,0.5,0.33,0.33
0,0.5,0.28,0.28
0,0.5,0.27,0.27
0,0.5,0.23,0.23
0,0.5,0.21,0.21
0,0.5,0.18,0.18
0,0.5,0.23,0.23
0,0.5,0.21,0.21
0,0.5,0.23,0.23
0,0.5,0.23,0.23
0,0.5,0.13,0.13
0,0.5,0.1,0.1
0,0.5,0.11,0.11
