,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.95,1.0
0,1.0,0.94,1.0
0,1.0,0.98,1.0
0,1.0,0.94,1.0
0,1.0,0.9,1.0
0,1.0,0.93,1.0
0,1.0,0.84,1.0
0,1.0,0.83,1.0
0,1.0,0.83,1.0
0,1.0,0.8,1.0
0,1.0,0.75,1.0
0,1.0,0.68,1.0
0,1.0,0.73,1.0
0,1.0,0.61,0.61
0,1.0,0.52,0.52
0,1.0,0.62,0.62
0,1.0,0.5,0.5
0,0.0,0.48,0.51
0,0.0,0.44,0.44
0,1.0,0.5,0.5
0,0.0,0.32,0.33
0,0.0,0.32,0.37
0,0.0,0.29,0.0
0,0.0,0.4,0.0
0,0.0,0.23,0.0
0,0.0,0.18,0.0
0,0.0,0.13,0.0
0,0.0,0.18,0.0
0,0.0,0.09,0.0
0,0.0,0.11,0.0
0,0.0,0.13,0.0
0,0.0,0.05,0.0
0,0.0,0.03,0.0
0,0.0,0.04,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
