,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,0.99
0,1.0,0.99,1.0
0,0.99,0.97,0.99
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.98,1.0
0,1.0,0.94,1.0
0,1.0,0.96,1.0
0,1.0,0.91,1.0
0,1.0,0.93,1.0
0,1.0,0.94,1.0
0,1.0,0.86,1.0
0,1.0,0.79,1.0
0,1.0,0.85,0.99
0,1.0,0.8,1.0
0,1.0,0.78,1.0
0,1.0,0.75,0.99
0,1.0,0.85,1.0
0,0.98,0.75,0.99
0,1.0,0.69,1.0
0,1.0,0.65,1.0
0,0.99,0.62,0.64
0,1.0,0.59,0.6
0,1.0,0.44,0.45
0,0.01,0.44,0.35
0,0.0,0.49,0.47
0,0.01,0.4,0.34
0,0.0,0.29,0.24
0,0.0,0.31,0.0
0,0.0,0.36,0.0
0,0.0,0.3,0.0
0,0.0,0.27,0.0
0,0.0,0.15,0.01
0,0.0,0.24,0.01
0,0.0,0.17,0.0
0,0.0,0.16,0.0
0,0.01,0.15,0.01
0,0.01,0.08,0.01
0,0.0,0.04,0.0
0,0.0,0.03,0.0
0,0.0,0.05,0.0
0,0.0,0.0,0.0
0,0.0,0.04,0.0
0,0.0,0.01,0.0
0,0.0,0.04,0.0
0,0.01,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
