,DS,MV,proposed1(wcv)
0,0.9,0.89,0.89
0,0.9,0.89,0.89
0,0.9,0.9,0.9
0,0.9,0.88,0.88
0,0.9,0.82,0.82
0,0.9,0.83,0.83
0,0.9,0.78,0.78
0,0.9,0.74,0.9
0,0.9,0.74,0.74
0,0.9,0.75,0.75
0,0.9,0.75,0.9
0,0.9,0.64,0.9
0,0.9,0.76,0.9
0,0.9,0.71,0.71
0,0.9,0.68,0.68
0,0.9,0.66,0.9
0,0.9,0.64,0.64
0,0.9,0.69,0.9
0,0.9,0.63,0.9
0,0.9,0.52,0.71
0,0.9,0.58,0.9
0,0.9,0.6,0.6
0,0.1,0.48,0.1
0,0.1,0.52,0.52
0,0.1,0.44,0.1
0,0.1,0.44,0.44
0,0.9,0.5,0.84
0,0.1,0.42,0.42
0,0.1,0.46,0.1
0,0.1,0.48,0.48
0,0.1,0.35,0.35
0,0.1,0.43,0.43
0,0.1,0.42,0.1
0,0.1,0.34,0.1
0,0.1,0.32,0.1
0,0.1,0.31,0.31
0,0.1,0.28,0.28
0,0.1,0.32,0.1
0,0.1,0.33,0.1
0,0.1,0.21,0.1
0,0.1,0.25,0.1
0,0.1,0.22,0.22
0,0.1,0.26,0.1
0,0.1,0.21,0.21
0,0.1,0.14,0.14
0,0.1,0.19,0.19
0,0.1,0.12,0.12
0,0.1,0.17,0.17
0,0.1,0.06,0.06
0,0.1,0.08,0.08
0,0.1,0.09,0.09
