,DS,MV,proposed1(wcv)
0,1.0,0.99,1.0
0,0.93,0.97,0.99
0,0.94,0.98,0.99
0,0.97,0.97,0.99
0,0.99,0.96,0.97
0,1.0,0.96,1.0
0,1.0,0.95,1.0
0,0.98,0.93,0.98
0,0.93,0.87,1.0
0,0.98,0.89,0.99
0,0.97,0.82,0.98
0,0.93,0.85,0.99
0,0.97,0.88,1.0
0,1.0,0.86,1.0
0,1.0,0.77,0.99
0,0.99,0.76,0.99
0,1.0,0.73,1.0
0,1.0,0.68,1.0
0,0.9,0.72,0.98
0,0.98,0.67,0.99
0,0.04,0.6,0.0
0,0.97,0.59,0.99
0,0.9,0.63,0.99
0,0.98,0.59,1.0
0,0.1,0.52,0.99
0,0.97,0.5,0.96
0,1.0,0.52,0.0
0,0.01,0.4,0.95
0,0.01,0.34,0.01
0,0.02,0.24,0.0
0,0.02,0.31,0.0
0,0.0,0.3,0.0
0,0.02,0.25,0.01
0,0.01,0.27,0.0
0,0.0,0.22,0.02
0,0.03,0.22,0.0
0,0.05,0.28,0.0
0,0.05,0.19,0.02
0,0.03,0.05,0.0
0,0.02,0.1,0.0
0,0.04,0.11,0.02
0,0.03,0.11,0.01
0,0.02,0.08,0.0
0,0.04,0.07,0.0
0,0.04,0.04,0.01
0,0.02,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.01,0.02,0.01
0,0.05,0.02,0.02
0,0.04,0.01,0.02
