,DS,MV,proposed1(wcv)
0,0.5,0.88,0.88
0,0.5,0.94,0.94
0,0.5,0.86,0.86
0,0.5,0.85,0.85
0,0.5,0.87,0.87
0,0.5,0.81,0.81
0,0.5,0.8,0.8
0,0.5,0.8,0.8
0,0.5,0.86,0.86
0,0.5,0.75,0.75
0,0.5,0.76,0.76
0,0.5,0.74,0.74
0,0.5,0.65,0.65
0,0.5,0.65,0.65
0,0.5,0.65,0.65
0,0.5,0.68,0.68
0,0.5,0.72,0.72
0,0.5,0.69,0.69
0,0.5,0.62,0.62
0,0.5,0.59,0.59
0,0.5,0.67,0.67
0,0.5,0.6,0.6
0,0.5,0.58,0.58
0,0.5,0.54,0.54
0,0.5,0.4,0.4
0,0.5,0.51,0.51
0,0.5,0.46,0.46
0,0.5,0.46,0.46
0,0.5,0.55,0.55
0,0.5,0.43,0.43
0,0.5,0.4,0.4
0,0.5,0.37,0.37
0,0.5,0.32,0.32
0,0.5,0.34,0.34
0,0.5,0.34,0.34
0,0.5,0.23,0.23
0,0.5,0.27,0.27
0,0.5,0.24,0.24
0,0.5,0.31,0.31
0,0.5,0.28,0.28
0,0.5,0.26,0.26
0,0.5,0.19,0.19
0,0.5,0.28,0.28
0,0.5,0.28,0.28
0,0.5,0.24,0.24
0,0.5,0.12,0.12
0,0.5,0.09,0.09
0,0.5,0.08,0.08
0,0.5,0.14,0.14
0,0.5,0.07,0.07
0,0.5,0.1,0.1
