,DS,MV,proposed1(wcv)
0,0.99,0.99,1.0
0,1.0,0.99,1.0
0,0.98,1.0,1.0
0,1.0,0.95,0.99
0,1.0,0.96,0.99
0,0.97,0.96,1.0
0,0.97,0.91,1.0
0,0.95,0.97,1.0
0,0.98,0.91,0.99
0,0.99,0.87,0.99
0,0.94,0.92,1.0
0,0.96,0.8,0.96
0,0.99,0.85,1.0
0,0.98,0.84,0.99
0,0.99,0.76,0.99
0,0.96,0.73,0.97
0,0.98,0.75,0.98
0,0.97,0.69,0.99
0,0.98,0.65,1.0
0,1.0,0.63,0.99
0,0.97,0.66,1.0
0,0.96,0.61,0.99
0,0.97,0.58,0.98
0,0.03,0.49,0.98
0,0.97,0.51,0.97
0,0.03,0.5,0.99
0,0.99,0.45,1.0
0,0.0,0.45,0.0
0,0.01,0.38,0.01
0,0.01,0.37,0.01
0,0.0,0.31,0.0
0,0.0,0.33,0.0
0,0.03,0.31,0.03
0,0.0,0.18,0.0
0,0.03,0.2,0.02
0,0.02,0.23,0.01
0,0.0,0.15,0.0
0,0.01,0.15,0.0
0,0.02,0.16,0.03
0,0.04,0.15,0.01
0,0.04,0.08,0.0
0,0.01,0.13,0.0
0,0.0,0.02,0.0
0,0.01,0.07,0.01
0,0.01,0.07,0.0
0,0.01,0.02,0.01
0,0.02,0.04,0.01
0,0.03,0.02,0.02
0,0.0,0.0,0.0
0,0.0,0.02,0.01
0,0.03,0.01,0.0
