,DS,MV,proposed1(wcv)
0,0.98,0.99,1.0
0,0.97,0.99,0.99
0,0.97,0.96,0.99
0,0.95,0.92,0.97
0,1.0,0.95,1.0
0,1.0,0.96,1.0
0,0.96,0.93,1.0
0,0.98,0.89,0.98
0,0.99,0.92,1.0
0,0.99,0.9,0.99
0,0.95,0.93,1.0
0,1.0,0.86,1.0
0,0.99,0.83,0.99
0,0.99,0.85,1.0
0,0.99,0.76,0.99
0,0.99,0.81,1.0
0,0.95,0.72,0.98
0,0.99,0.75,1.0
0,0.97,0.62,0.99
0,0.98,0.66,0.98
0,0.95,0.64,0.99
0,1.0,0.63,1.0
0,0.98,0.57,0.99
0,0.97,0.55,1.0
0,0.02,0.46,1.0
0,0.0,0.43,0.0
0,1.0,0.53,1.0
0,0.02,0.42,0.02
0,0.01,0.32,0.01
0,0.04,0.35,0.02
0,0.02,0.28,0.01
0,0.03,0.29,0.01
0,0.02,0.25,0.0
0,0.02,0.21,0.0
0,0.0,0.17,0.0
0,0.01,0.17,0.01
0,0.02,0.18,0.0
0,0.01,0.13,0.01
0,0.0,0.18,0.0
0,0.01,0.07,0.0
0,0.0,0.06,0.0
0,0.02,0.08,0.02
0,0.01,0.07,0.01
0,0.0,0.04,0.0
0,0.0,0.06,0.0
0,0.02,0.01,0.01
0,0.03,0.02,0.0
0,0.02,0.01,0.01
0,0.05,0.01,0.0
0,0.07,0.03,0.03
0,0.01,0.0,0.0
