,DS,MV,proposed1(wcv)
0,0.5,0.91,0.91
0,0.5,0.86,0.86
0,0.5,0.88,0.88
0,0.5,0.91,0.91
0,0.5,0.79,0.79
0,0.5,0.83,0.83
0,0.5,0.78,0.78
0,0.5,0.86,0.86
0,0.5,0.76,0.76
0,0.5,0.73,0.73
0,0.5,0.69,0.69
0,0.5,0.69,0.69
0,0.5,0.74,0.74
0,0.5,0.7,0.7
0,0.5,0.68,0.68
0,0.5,0.64,0.64
0,0.5,0.59,0.59
0,0.5,0.64,0.64
0,0.5,0.53,0.53
0,0.5,0.57,0.57
0,0.5,0.62,0.62
0,0.5,0.59,0.59
0,0.5,0.61,0.61
0,0.5,0.57,0.57
0,0.5,0.56,0.56
0,0.5,0.48,0.48
0,0.5,0.55,0.55
0,0.5,0.49,0.49
0,0.5,0.41,0.41
0,0.5,0.4,0.4
0,0.5,0.38,0.38
0,0.5,0.39,0.39
0,0.5,0.37,0.37
0,0.5,0.34,0.34
0,0.5,0.26,0.26
0,0.5,0.38,0.38
0,0.5,0.35,0.35
0,0.5,0.33,0.33
0,0.5,0.31,0.31
0,0.5,0.26,0.26
0,0.5,0.24,0.24
0,0.5,0.3,0.3
0,0.5,0.15,0.15
0,0.5,0.13,0.13
0,0.5,0.2,0.2
0,0.5,0.16,0.16
0,0.5,0.15,0.15
0,0.5,0.09,0.09
0,0.5,0.11,0.11
0,0.5,0.12,0.12
0,0.5,0.11,0.11
