,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.97,1.0
0,0.98,0.95,0.99
0,1.0,1.0,1.0
0,1.0,0.96,1.0
0,1.0,0.93,0.99
0,1.0,0.94,1.0
0,1.0,0.94,1.0
0,0.99,0.9,0.99
0,1.0,0.92,1.0
0,1.0,0.9,0.99
0,0.99,0.82,0.99
0,1.0,0.75,1.0
0,1.0,0.82,0.99
0,1.0,0.65,1.0
0,1.0,0.69,1.0
0,1.0,0.7,1.0
0,1.0,0.66,0.99
0,0.99,0.65,0.99
0,1.0,0.51,0.92
0,1.0,0.64,1.0
0,1.0,0.51,0.54
0,0.97,0.46,0.97
0,1.0,0.49,0.57
0,0.0,0.46,0.0
0,0.0,0.37,0.0
0,0.0,0.31,0.0
0,0.0,0.39,0.0
0,0.0,0.33,0.0
0,0.0,0.29,0.0
0,0.01,0.25,0.02
0,0.01,0.17,0.01
0,0.0,0.16,0.0
0,0.0,0.14,0.0
0,0.0,0.1,0.0
0,0.0,0.09,0.02
0,0.0,0.1,0.0
0,0.0,0.01,0.0
0,0.0,0.07,0.01
0,0.0,0.04,0.0
0,0.0,0.03,0.0
0,0.01,0.08,0.0
0,0.02,0.02,0.03
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.0
