,DS,MV,proposed1(wcv)
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,0.98,1.0
0,1.0,0.98,1.0
0,1.0,0.97,1.0
0,1.0,0.89,1.0
0,1.0,0.92,1.0
0,1.0,0.89,1.0
0,1.0,0.95,1.0
0,1.0,0.89,1.0
0,0.99,0.87,1.0
0,1.0,0.81,1.0
0,1.0,0.8,1.0
0,1.0,0.74,1.0
0,1.0,0.75,1.0
0,1.0,0.69,1.0
0,1.0,0.75,1.0
0,1.0,0.61,1.0
0,1.0,0.53,1.0
0,0.99,0.42,0.01
0,1.0,0.49,1.0
0,0.0,0.4,0.0
0,0.0,0.46,0.0
0,0.0,0.26,0.0
0,0.0,0.33,0.0
0,0.0,0.38,0.0
0,0.0,0.25,0.0
0,0.0,0.17,0.0
0,0.0,0.15,0.0
0,0.0,0.16,0.0
0,0.0,0.08,0.0
0,0.0,0.15,0.0
0,0.0,0.14,0.0
0,0.0,0.12,0.0
0,0.0,0.05,0.0
0,0.0,0.02,0.0
0,0.0,0.05,0.0
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.03,0.0
0,0.01,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
