,DS,MV,proposed1(wcv)
0,0.99,1.0,1.0
0,0.98,0.98,0.98
0,1.0,1.0,0.99
0,0.98,0.99,0.98
0,0.97,0.98,0.98
0,0.98,0.96,0.98
0,0.99,0.93,0.99
0,0.97,0.96,0.98
0,0.97,0.9,1.0
0,0.99,0.94,0.99
0,0.98,0.86,1.0
0,0.99,0.88,1.0
0,0.99,0.85,1.0
0,0.97,0.9,0.98
0,0.99,0.74,0.99
0,1.0,0.82,1.0
0,0.98,0.78,0.99
0,0.98,0.72,0.73
0,0.98,0.64,0.99
0,0.97,0.65,0.65
0,0.99,0.72,0.74
0,0.99,0.6,0.56
0,1.0,0.68,0.68
0,0.99,0.57,0.57
0,0.98,0.55,0.55
0,0.99,0.46,0.48
0,0.01,0.42,0.5
0,0.03,0.42,0.47
0,0.01,0.37,0.38
0,0.01,0.41,0.48
0,0.01,0.29,0.29
0,0.02,0.29,0.38
0,0.0,0.31,0.0
0,0.02,0.29,0.33
0,0.03,0.27,0.02
0,0.01,0.21,0.01
0,0.01,0.28,0.0
0,0.0,0.15,0.01
0,0.01,0.2,0.01
0,0.0,0.14,0.0
0,0.0,0.04,0.0
0,0.02,0.12,0.02
0,0.0,0.07,0.0
0,0.0,0.07,0.0
0,0.01,0.05,0.0
0,0.01,0.02,0.01
0,0.0,0.04,0.0
0,0.0,0.04,0.0
0,0.01,0.02,0.01
0,0.0,0.03,0.0
0,0.01,0.01,0.01
