,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,0.97,1.0
0,0.99,0.99,0.99
0,1.0,0.96,1.0
0,1.0,0.88,1.0
0,1.0,0.95,1.0
0,1.0,0.89,1.0
0,1.0,0.85,1.0
0,1.0,0.93,1.0
0,1.0,0.85,1.0
0,0.99,0.76,1.0
0,1.0,0.81,1.0
0,1.0,0.87,1.0
0,0.98,0.8,1.0
0,1.0,0.74,1.0
0,0.99,0.61,1.0
0,1.0,0.73,1.0
0,1.0,0.56,1.0
0,0.99,0.62,0.99
0,1.0,0.57,1.0
0,1.0,0.63,1.0
0,1.0,0.43,1.0
0,1.0,0.53,0.99
0,0.02,0.43,0.0
0,0.0,0.4,0.0
0,0.0,0.36,0.0
0,0.01,0.22,0.01
0,0.0,0.26,0.0
0,0.02,0.41,0.02
0,0.01,0.31,0.0
0,0.02,0.15,0.0
0,0.01,0.2,0.0
0,0.0,0.13,0.0
0,0.01,0.09,0.0
0,0.0,0.11,0.0
0,0.0,0.11,0.0
0,0.0,0.05,0.0
0,0.01,0.07,0.0
0,0.01,0.04,0.01
0,0.0,0.04,0.0
0,0.01,0.04,0.0
0,0.0,0.05,0.0
0,0.0,0.02,0.0
0,0.01,0.01,0.0
0,0.01,0.01,0.01
0,0.02,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
