,DS,MV,proposed1(wcv)
0,0.9,1.0,0.98
0,0.9,0.96,0.97
0,0.9,0.93,0.96
0,0.9,0.94,0.95
0,0.9,0.93,0.97
0,0.9,0.91,0.99
0,0.9,0.9,0.99
0,0.9,0.9,0.95
0,0.9,0.84,0.97
0,0.9,0.9,0.92
0,0.9,0.85,0.97
0,0.9,0.79,0.96
0,0.9,0.78,0.96
0,0.9,0.75,0.99
0,0.9,0.78,0.97
0,0.9,0.75,0.97
0,0.9,0.73,0.96
0,0.9,0.67,0.96
0,0.9,0.66,0.99
0,0.9,0.59,0.96
0,0.9,0.58,0.97
0,0.9,0.61,0.95
0,0.9,0.53,0.03
0,0.1,0.52,0.98
0,0.9,0.54,0.98
0,0.9,0.56,0.99
0,0.1,0.48,0.97
0,0.1,0.49,0.02
0,0.1,0.39,0.98
0,0.1,0.38,0.02
0,0.1,0.42,0.02
0,0.1,0.4,0.02
0,0.1,0.26,0.02
0,0.1,0.28,0.02
0,0.1,0.3,0.02
0,0.1,0.21,0.01
0,0.1,0.28,0.02
0,0.1,0.28,0.01
0,0.1,0.14,0.03
0,0.1,0.13,0.04
0,0.1,0.15,0.03
0,0.1,0.15,0.03
0,0.1,0.11,0.03
0,0.1,0.1,0.03
0,0.1,0.06,0.02
0,0.1,0.07,0.02
0,0.1,0.04,0.01
0,0.1,0.07,0.03
0,0.1,0.0,0.01
0,0.1,0.04,0.04
0,0.1,0.07,0.1
