,DS,MV,proposed1(wcv)
0,0.55,0.99,0.99
0,0.67,0.98,0.99
0,0.96,0.96,0.97
0,0.92,0.94,0.97
0,0.73,0.94,0.96
0,0.98,0.95,0.98
0,0.92,0.93,0.96
0,0.9,0.91,0.96
0,0.92,0.86,0.97
0,0.96,0.91,0.98
0,0.89,0.82,0.88
0,0.95,0.91,0.98
0,0.95,0.75,0.75
0,0.89,0.7,0.72
0,0.73,0.71,0.7
0,0.99,0.76,0.65
0,0.93,0.71,0.69
0,0.92,0.66,0.65
0,0.94,0.72,0.71
0,0.5,0.62,0.53
0,0.96,0.73,0.73
0,0.93,0.55,0.54
0,0.97,0.66,0.66
0,0.91,0.52,0.52
0,0.05,0.5,0.5
0,0.5,0.5,0.46
0,0.12,0.36,0.37
0,0.2,0.5,0.48
0,0.1,0.39,0.4
0,0.05,0.45,0.44
0,0.0,0.3,0.3
0,0.05,0.33,0.42
0,0.05,0.32,0.32
0,0.04,0.28,0.28
0,0.06,0.26,0.26
0,0.09,0.25,0.24
0,0.16,0.3,0.3
0,0.15,0.17,0.07
0,0.06,0.19,0.04
0,0.36,0.21,0.03
0,0.06,0.22,0.06
0,0.06,0.22,0.06
0,0.06,0.12,0.02
0,0.04,0.1,0.0
0,0.05,0.05,0.02
0,0.04,0.06,0.02
0,0.04,0.08,0.03
0,0.04,0.01,0.01
0,0.07,0.04,0.04
0,0.06,0.03,0.01
0,0.09,0.04,0.06
