,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,0.99,0.97,0.99
0,0.99,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.94,1.0
0,1.0,0.93,0.99
0,1.0,0.89,1.0
0,1.0,0.91,1.0
0,1.0,0.91,1.0
0,1.0,0.86,1.0
0,1.0,0.85,1.0
0,1.0,0.86,1.0
0,1.0,0.74,1.0
0,1.0,0.74,1.0
0,1.0,0.7,1.0
0,1.0,0.65,1.0
0,1.0,0.55,1.0
0,1.0,0.58,1.0
0,1.0,0.47,1.0
0,1.0,0.55,1.0
0,0.0,0.39,0.0
0,0.0,0.42,0.0
0,0.0,0.4,1.0
0,0.0,0.35,0.0
0,0.0,0.32,0.0
0,0.0,0.16,0.0
0,0.0,0.21,0.0
0,0.0,0.1,0.0
0,0.0,0.18,0.0
0,0.0,0.14,0.0
0,0.0,0.14,0.0
0,0.0,0.12,0.0
0,0.0,0.09,0.0
0,0.0,0.05,0.0
0,0.0,0.05,0.0
0,0.0,0.01,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.01,0.0,0.0
0,0.0,0.0,0.01
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
