,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,1.0,1.0,1.0
0,0.99,0.98,0.99
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,1.0,1.0
0,1.0,0.96,1.0
0,1.0,0.95,0.99
0,1.0,0.94,1.0
0,1.0,0.95,1.0
0,1.0,0.93,1.0
0,0.99,0.94,1.0
0,1.0,0.84,1.0
0,1.0,0.9,1.0
0,1.0,0.83,0.99
0,1.0,0.79,1.0
0,1.0,0.75,1.0
0,0.99,0.82,0.99
0,1.0,0.81,1.0
0,1.0,0.71,1.0
0,1.0,0.71,1.0
0,0.99,0.62,1.0
0,1.0,0.6,1.0
0,0.98,0.65,0.99
0,1.0,0.55,0.55
0,0.99,0.47,0.5
0,0.01,0.43,0.5
0,0.0,0.4,0.0
0,0.01,0.31,0.23
0,0.0,0.4,0.0
0,0.0,0.28,0.0
0,0.01,0.3,0.01
0,0.0,0.23,0.0
0,0.02,0.17,0.01
0,0.0,0.21,0.0
0,0.0,0.12,0.0
0,0.0,0.09,0.0
0,0.0,0.11,0.0
0,0.01,0.14,0.01
0,0.0,0.06,0.0
0,0.02,0.05,0.02
0,0.0,0.02,0.0
0,0.0,0.06,0.0
0,0.01,0.05,0.01
0,0.0,0.06,0.0
0,0.02,0.01,0.02
0,0.0,0.01,0.01
0,0.0,0.0,0.0
0,0.01,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
