,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,0.99
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,0.99,0.95,0.99
0,1.0,0.96,1.0
0,1.0,0.97,1.0
0,1.0,0.95,1.0
0,1.0,0.95,1.0
0,1.0,0.93,1.0
0,1.0,0.93,1.0
0,0.99,0.88,1.0
0,0.99,0.84,0.97
0,0.99,0.83,1.0
0,1.0,0.81,1.0
0,0.99,0.84,0.99
0,1.0,0.68,1.0
0,1.0,0.77,1.0
0,1.0,0.76,1.0
0,0.98,0.67,0.99
0,1.0,0.61,1.0
0,1.0,0.59,0.99
0,0.99,0.57,0.99
0,0.01,0.46,0.0
0,1.0,0.54,1.0
0,0.0,0.46,0.0
0,0.0,0.45,0.0
0,0.0,0.29,0.0
0,0.0,0.34,0.0
0,0.0,0.34,0.0
0,0.01,0.25,0.0
0,0.0,0.23,0.0
0,0.01,0.17,0.01
0,0.0,0.26,0.0
0,0.0,0.11,0.0
0,0.0,0.13,0.0
0,0.0,0.1,0.0
0,0.0,0.1,0.0
0,0.01,0.11,0.0
0,0.0,0.06,0.0
0,0.0,0.09,0.01
0,0.01,0.06,0.01
0,0.0,0.03,0.0
0,0.01,0.07,0.0
0,0.0,0.0,0.0
0,0.02,0.02,0.01
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.01
0,0.0,0.0,0.0
