,DS,MV,proposed1(wcv)
0,0.97,0.99,0.99
0,0.99,1.0,1.0
0,0.99,0.99,0.99
0,0.98,0.99,1.0
0,0.99,0.97,1.0
0,1.0,0.98,1.0
0,1.0,0.91,1.0
0,0.99,0.94,1.0
0,1.0,0.95,1.0
0,1.0,0.92,1.0
0,1.0,0.95,1.0
0,1.0,0.89,1.0
0,1.0,0.86,1.0
0,1.0,0.89,1.0
0,1.0,0.86,1.0
0,1.0,0.82,1.0
0,1.0,0.74,0.99
0,1.0,0.72,1.0
0,1.0,0.69,0.99
0,1.0,0.69,1.0
0,1.0,0.64,1.0
0,1.0,0.61,1.0
0,1.0,0.68,1.0
0,0.99,0.57,0.99
0,1.0,0.55,1.0
0,0.0,0.46,0.0
0,0.0,0.41,0.02
0,0.01,0.44,0.01
0,0.0,0.32,0.0
0,0.0,0.27,0.0
0,0.0,0.31,0.0
0,0.0,0.4,0.0
0,0.0,0.19,0.0
0,0.0,0.13,0.0
0,0.0,0.17,0.0
0,0.01,0.18,0.01
0,0.01,0.11,0.01
0,0.0,0.07,0.0
0,0.0,0.13,0.0
0,0.0,0.12,0.0
0,0.01,0.09,0.0
0,0.0,0.08,0.0
0,0.0,0.05,0.0
0,0.0,0.04,0.01
0,0.01,0.03,0.01
0,0.01,0.02,0.01
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.0,0.0
