,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.97,1.0
0,1.0,0.99,1.0
0,0.99,0.97,0.99
0,1.0,0.97,1.0
0,1.0,0.98,1.0
0,0.99,0.92,0.99
0,1.0,0.93,1.0
0,1.0,0.94,1.0
0,1.0,0.87,1.0
0,1.0,0.87,1.0
0,0.99,0.8,1.0
0,1.0,0.87,1.0
0,0.99,0.67,1.0
0,1.0,0.78,1.0
0,1.0,0.73,1.0
0,1.0,0.63,1.0
0,1.0,0.67,1.0
0,1.0,0.57,1.0
0,1.0,0.61,1.0
0,1.0,0.54,1.0
0,0.0,0.49,0.12
0,0.0,0.46,0.6
0,0.0,0.39,0.0
0,0.0,0.31,0.0
0,0.0,0.31,0.0
0,0.0,0.34,0.0
0,0.0,0.26,0.0
0,0.0,0.2,0.0
0,0.0,0.24,0.0
0,0.0,0.16,0.0
0,0.0,0.17,0.0
0,0.0,0.08,0.0
0,0.0,0.07,0.0
0,0.0,0.06,0.0
0,0.0,0.04,0.0
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
