,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,0.99,0.98,0.98
0,0.99,0.96,0.99
0,0.98,0.96,0.99
0,0.98,0.95,1.0
0,0.99,0.96,1.0
0,0.98,0.95,0.98
0,0.98,0.92,0.98
0,1.0,0.91,1.0
0,1.0,0.87,0.99
0,0.96,0.87,0.95
0,0.99,0.88,0.97
0,0.98,0.84,0.98
0,0.99,0.77,0.99
0,1.0,0.79,1.0
0,1.0,0.79,1.0
0,0.98,0.76,0.98
0,0.99,0.69,0.99
0,0.98,0.66,1.0
0,1.0,0.59,0.67
0,1.0,0.7,0.72
0,0.99,0.65,0.99
0,1.0,0.6,0.99
0,0.99,0.51,0.53
0,0.98,0.53,0.53
0,0.0,0.43,0.36
0,0.01,0.4,0.4
0,0.02,0.39,0.0
0,0.01,0.31,0.01
0,0.0,0.38,0.36
0,0.02,0.28,0.03
0,0.03,0.36,0.39
0,0.02,0.25,0.02
0,0.03,0.23,0.02
0,0.0,0.2,0.0
0,0.02,0.19,0.03
0,0.0,0.16,0.0
0,0.0,0.1,0.0
0,0.03,0.15,0.01
0,0.01,0.07,0.01
0,0.0,0.08,0.01
0,0.03,0.12,0.01
0,0.04,0.09,0.04
0,0.03,0.07,0.03
0,0.02,0.02,0.0
0,0.02,0.02,0.01
0,0.02,0.02,0.01
0,0.03,0.03,0.02
0,0.02,0.02,0.02
0,0.0,0.0,0.0
