,DS,MV,proposed1(wcv)
0,0.8,0.84,0.84
0,0.8,0.84,0.84
0,0.8,0.87,0.87
0,0.8,0.91,0.91
0,0.8,0.85,0.85
0,0.8,0.8,0.86
0,0.8,0.82,0.82
0,0.8,0.73,0.73
0,0.8,0.74,0.8
0,0.8,0.79,0.79
0,0.8,0.75,0.8
0,0.8,0.68,0.87
0,0.8,0.71,0.71
0,0.8,0.76,0.76
0,0.8,0.67,0.8
0,0.8,0.66,0.66
0,0.8,0.63,0.8
0,0.8,0.57,0.57
0,0.2,0.57,0.57
0,0.8,0.61,0.8
0,0.8,0.63,0.8
0,0.8,0.55,0.55
0,0.8,0.6,0.62
0,0.8,0.56,0.56
0,0.2,0.51,0.51
0,0.8,0.58,0.58
0,0.2,0.47,0.2
0,0.2,0.43,0.43
0,0.2,0.52,0.52
0,0.2,0.47,0.47
0,0.2,0.44,0.2
0,0.2,0.36,0.2
0,0.2,0.43,0.2
0,0.2,0.37,0.37
0,0.2,0.28,0.28
0,0.2,0.31,0.2
0,0.2,0.26,0.26
0,0.2,0.29,0.29
0,0.2,0.29,0.2
0,0.2,0.23,0.2
0,0.2,0.26,0.26
0,0.2,0.28,0.2
0,0.2,0.21,0.2
0,0.2,0.2,0.2
0,0.2,0.22,0.22
0,0.2,0.15,0.15
0,0.2,0.18,0.18
0,0.2,0.11,0.11
0,0.2,0.15,0.15
0,0.2,0.14,0.14
0,0.2,0.07,0.07
