,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,0.99,0.96,1.0
0,1.0,0.97,1.0
0,1.0,0.94,1.0
0,0.99,0.93,1.0
0,1.0,0.94,1.0
0,1.0,0.95,1.0
0,0.99,0.88,0.99
0,1.0,0.89,1.0
0,1.0,0.8,1.0
0,1.0,0.82,1.0
0,1.0,0.83,1.0
0,1.0,0.78,1.0
0,1.0,0.74,1.0
0,1.0,0.6,0.58
0,1.0,0.65,0.61
0,1.0,0.61,1.0
0,0.0,0.5,0.49
0,0.0,0.44,0.47
0,1.0,0.51,0.53
0,0.0,0.37,0.0
0,0.0,0.33,0.0
0,0.0,0.3,0.0
0,0.0,0.26,0.0
0,0.0,0.35,0.0
0,0.0,0.26,0.0
0,0.0,0.18,0.0
0,0.0,0.16,0.0
0,0.0,0.05,0.0
0,0.0,0.1,0.0
0,0.0,0.11,0.0
0,0.01,0.08,0.01
0,0.0,0.05,0.0
0,0.0,0.03,0.0
0,0.0,0.05,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.03,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
