,DS,MV,proposed1(wcv)
0,0.7,0.89,0.89
0,0.7,0.91,0.91
0,0.7,0.87,0.87
0,0.7,0.89,0.89
0,0.7,0.84,0.84
0,0.7,0.85,0.85
0,0.7,0.83,0.83
0,0.7,0.88,0.88
0,0.7,0.76,0.76
0,0.7,0.69,0.69
0,0.7,0.66,0.66
0,0.7,0.76,0.76
0,0.7,0.7,0.7
0,0.7,0.67,0.67
0,0.7,0.69,0.69
0,0.7,0.72,0.72
0,0.7,0.61,0.55
0,0.7,0.57,0.57
0,0.7,0.7,0.7
0,0.7,0.61,0.61
0,0.7,0.67,0.67
0,0.3,0.62,0.62
0,0.7,0.52,0.52
0,0.7,0.55,0.55
0,0.3,0.47,0.47
0,0.7,0.51,0.51
0,0.3,0.53,0.53
0,0.7,0.4,0.4
0,0.7,0.45,0.45
0,0.3,0.47,0.47
0,0.3,0.38,0.38
0,0.7,0.42,0.7
0,0.3,0.33,0.33
0,0.3,0.36,0.36
0,0.3,0.36,0.36
0,0.3,0.3,0.3
0,0.3,0.33,0.33
0,0.3,0.27,0.27
0,0.3,0.26,0.26
0,0.3,0.27,0.27
0,0.3,0.24,0.24
0,0.3,0.23,0.23
0,0.3,0.19,0.19
0,0.3,0.22,0.22
0,0.3,0.25,0.25
0,0.3,0.21,0.21
0,0.3,0.19,0.19
0,0.3,0.1,0.1
0,0.3,0.12,0.12
0,0.3,0.07,0.07
0,0.3,0.08,0.08
