,DS,MV,proposed1(wcv)
0,0.7,0.91,0.91
0,0.7,0.92,0.92
0,0.7,0.84,0.84
0,0.7,0.88,0.88
0,0.7,0.78,0.78
0,0.7,0.79,0.79
0,0.7,0.83,0.83
0,0.7,0.72,0.72
0,0.7,0.73,0.73
0,0.7,0.73,0.73
0,0.7,0.76,0.76
0,0.7,0.79,0.79
0,0.7,0.72,0.72
0,0.7,0.62,0.62
0,0.7,0.69,0.69
0,0.7,0.61,0.61
0,0.7,0.61,0.61
0,0.7,0.64,0.64
0,0.7,0.58,0.58
0,0.7,0.56,0.56
0,0.7,0.56,0.56
0,0.7,0.51,0.51
0,0.7,0.62,0.62
0,0.3,0.51,0.51
0,0.3,0.44,0.44
0,0.7,0.59,0.59
0,0.3,0.44,0.44
0,0.3,0.46,0.46
0,0.3,0.44,0.44
0,0.7,0.38,0.38
0,0.7,0.46,0.46
0,0.7,0.43,0.43
0,0.3,0.34,0.34
0,0.7,0.41,0.41
0,0.3,0.26,0.26
0,0.3,0.34,0.34
0,0.3,0.21,0.21
0,0.3,0.26,0.26
0,0.3,0.33,0.33
0,0.3,0.24,0.24
0,0.3,0.3,0.3
0,0.3,0.27,0.27
0,0.3,0.29,0.29
0,0.3,0.16,0.16
0,0.3,0.21,0.21
0,0.3,0.22,0.22
0,0.3,0.19,0.19
0,0.3,0.12,0.12
0,0.3,0.1,0.1
0,0.3,0.06,0.06
0,0.3,0.09,0.09
