,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.99,1.0,0.99
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.99,0.99
0,1.0,0.98,0.99
0,1.0,0.96,0.96
0,1.0,0.99,0.98
0,1.0,0.99,0.98
0,1.0,0.96,0.94
0,1.0,0.95,0.95
0,1.0,0.92,0.87
0,1.0,0.88,0.9
0,1.0,0.91,0.91
0,1.0,0.88,0.88
0,1.0,0.87,0.82
0,1.0,0.82,0.78
0,1.0,0.76,0.8
0,1.0,0.78,0.74
0,1.0,0.75,0.75
0,1.0,0.75,0.75
0,1.0,0.66,0.66
0,1.0,0.62,0.62
0,1.0,0.63,0.63
0,0.0,0.53,0.52
0,1.0,0.58,0.56
0,0.0,0.41,0.46
0,0.0,0.42,0.46
0,0.0,0.37,0.37
0,0.0,0.35,0.35
0,0.0,0.32,0.32
0,0.0,0.29,0.29
0,0.0,0.25,0.27
0,0.0,0.14,0.14
0,0.0,0.1,0.13
0,0.0,0.15,0.2
0,0.0,0.12,0.1
0,0.0,0.15,0.15
0,0.0,0.07,0.09
0,0.01,0.03,0.03
0,0.0,0.05,0.05
0,0.0,0.05,0.05
0,0.0,0.05,0.04
0,0.0,0.0,0.0
0,0.0,0.01,0.01
0,0.0,0.01,0.01
0,0.0,0.01,0.01
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
