,DS,MV,proposed1(wcv)
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,0.98,0.98,0.99
0,1.0,0.96,0.99
0,1.0,0.99,1.0
0,1.0,0.95,1.0
0,1.0,0.96,1.0
0,1.0,0.91,1.0
0,1.0,0.89,1.0
0,1.0,0.92,1.0
0,1.0,0.83,1.0
0,0.99,0.87,0.99
0,1.0,0.91,1.0
0,1.0,0.84,1.0
0,1.0,0.81,1.0
0,0.98,0.7,0.98
0,0.99,0.7,0.99
0,0.98,0.74,0.99
0,0.98,0.64,1.0
0,1.0,0.69,1.0
0,1.0,0.55,1.0
0,0.98,0.62,0.99
0,0.0,0.55,0.0
0,0.0,0.48,0.0
0,0.97,0.46,1.0
0,1.0,0.44,0.99
0,1.0,0.37,0.98
0,0.0,0.45,1.0
0,0.01,0.28,0.0
0,0.0,0.32,0.0
0,0.0,0.29,0.02
0,0.01,0.21,0.0
0,0.0,0.21,0.0
0,0.0,0.13,0.0
0,0.02,0.13,0.01
0,0.0,0.06,0.0
0,0.0,0.11,0.0
0,0.01,0.09,0.01
0,0.01,0.07,0.01
0,0.0,0.07,0.0
0,0.0,0.02,0.0
0,0.0,0.04,0.0
0,0.0,0.02,0.01
0,0.01,0.01,0.0
0,0.0,0.01,0.0
0,0.01,0.01,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
