,DS,MV,proposed1(wcv)
0,0.6,0.9,0.9
0,0.6,0.94,0.94
0,0.6,0.86,0.86
0,0.6,0.84,0.84
0,0.6,0.8,0.8
0,0.6,0.83,0.83
0,0.6,0.79,0.79
0,0.6,0.78,0.78
0,0.4,0.74,0.74
0,0.6,0.77,0.77
0,0.6,0.74,0.74
0,0.4,0.71,0.71
0,0.6,0.68,0.68
0,0.6,0.72,0.72
0,0.6,0.67,0.67
0,0.6,0.68,0.68
0,0.6,0.65,0.65
0,0.4,0.55,0.55
0,0.6,0.58,0.58
0,0.6,0.6,0.6
0,0.6,0.62,0.62
0,0.4,0.49,0.49
0,0.4,0.57,0.57
0,0.6,0.54,0.54
0,0.6,0.58,0.58
0,0.4,0.43,0.43
0,0.6,0.51,0.51
0,0.4,0.49,0.49
0,0.4,0.42,0.42
0,0.4,0.42,0.42
0,0.6,0.45,0.45
0,0.4,0.45,0.45
0,0.6,0.36,0.36
0,0.6,0.35,0.35
0,0.6,0.33,0.33
0,0.6,0.31,0.31
0,0.4,0.34,0.34
0,0.4,0.23,0.23
0,0.4,0.24,0.24
0,0.6,0.32,0.32
0,0.4,0.24,0.24
0,0.4,0.32,0.32
0,0.4,0.23,0.23
0,0.4,0.13,0.13
0,0.4,0.16,0.16
0,0.4,0.13,0.13
0,0.4,0.12,0.12
0,0.4,0.16,0.16
0,0.4,0.11,0.11
0,0.4,0.12,0.12
0,0.4,0.1,0.1
