,DS,MV,proposed1(wcv)
0,0.9,0.87,0.87
0,0.9,0.88,0.88
0,0.9,0.84,0.84
0,0.9,0.86,0.86
0,0.9,0.83,0.83
0,0.9,0.87,0.87
0,0.9,0.81,0.81
0,0.9,0.82,0.82
0,0.9,0.81,0.81
0,0.9,0.76,0.9
0,0.9,0.78,0.9
0,0.9,0.83,0.83
0,0.9,0.76,0.9
0,0.9,0.73,0.73
0,0.9,0.67,0.9
0,0.9,0.76,0.76
0,0.9,0.6,0.9
0,0.9,0.57,0.57
0,0.9,0.63,0.63
0,0.9,0.57,0.57
0,0.9,0.57,0.57
0,0.1,0.49,0.1
0,0.1,0.51,0.1
0,0.9,0.58,0.9
0,0.9,0.49,0.88
0,0.1,0.52,0.23
0,0.1,0.41,0.1
0,0.9,0.53,0.9
0,0.1,0.37,0.1
0,0.1,0.48,0.48
0,0.1,0.4,0.1
0,0.1,0.4,0.4
0,0.1,0.32,0.32
0,0.1,0.32,0.1
0,0.1,0.31,0.1
0,0.1,0.37,0.37
0,0.1,0.38,0.1
0,0.1,0.27,0.27
0,0.1,0.22,0.22
0,0.1,0.27,0.27
0,0.1,0.28,0.28
0,0.1,0.25,0.1
0,0.1,0.27,0.27
0,0.1,0.26,0.26
0,0.1,0.17,0.17
0,0.1,0.16,0.16
0,0.1,0.16,0.16
0,0.1,0.06,0.06
0,0.1,0.12,0.12
0,0.1,0.15,0.15
0,0.1,0.09,0.09
