,DS,MV,proposed1(wcv)
0,0.98,0.97,0.97
0,0.94,0.96,0.96
0,0.96,0.99,1.0
0,0.98,0.97,0.98
0,0.95,0.93,0.99
0,0.96,0.98,1.0
0,0.97,0.97,0.98
0,1.0,0.96,1.0
0,1.0,0.9,1.0
0,0.98,0.97,1.0
0,0.95,0.86,1.0
0,0.99,0.89,1.0
0,0.98,0.88,1.0
0,0.97,0.82,1.0
0,0.97,0.82,1.0
0,0.96,0.81,0.98
0,1.0,0.79,1.0
0,0.99,0.68,1.0
0,0.98,0.67,1.0
0,0.96,0.69,0.99
0,0.98,0.59,0.99
0,0.99,0.57,1.0
0,1.0,0.57,1.0
0,0.13,0.55,0.0
0,0.05,0.47,0.99
0,0.02,0.44,0.0
0,0.98,0.47,1.0
0,0.99,0.49,0.98
0,0.0,0.46,1.0
0,0.05,0.37,0.01
0,0.1,0.29,0.01
0,0.0,0.35,0.0
0,0.02,0.23,0.0
0,0.05,0.21,0.01
0,0.02,0.23,0.02
0,0.0,0.23,0.0
0,0.04,0.18,0.0
0,0.02,0.18,0.0
0,0.03,0.19,0.08
0,0.03,0.1,0.02
0,0.03,0.13,0.02
0,0.02,0.09,0.01
0,0.05,0.0,0.0
0,0.02,0.03,0.01
0,0.01,0.03,0.0
0,0.02,0.02,0.01
0,0.01,0.01,0.0
0,0.06,0.02,0.03
0,0.0,0.0,0.0
0,0.05,0.0,0.01
0,0.03,0.0,0.0
