,DS,MV,proposed1(wcv)
0,0.8,0.93,0.93
0,0.8,0.88,0.88
0,0.8,0.83,0.83
0,0.8,0.9,0.9
0,0.8,0.84,0.84
0,0.8,0.83,0.8
0,0.8,0.85,0.85
0,0.8,0.72,0.72
0,0.8,0.78,0.78
0,0.8,0.71,0.71
0,0.8,0.7,0.7
0,0.8,0.78,0.8
0,0.8,0.74,0.8
0,0.8,0.78,0.78
0,0.8,0.63,0.63
0,0.8,0.71,0.71
0,0.8,0.58,0.58
0,0.8,0.65,0.65
0,0.8,0.53,0.53
0,0.8,0.5,0.5
0,0.8,0.55,0.8
0,0.8,0.6,0.8
0,0.8,0.54,0.54
0,0.8,0.48,0.48
0,0.8,0.6,0.8
0,0.8,0.52,0.52
0,0.8,0.55,0.8
0,0.8,0.54,0.54
0,0.2,0.39,0.39
0,0.2,0.46,0.46
0,0.8,0.44,0.44
0,0.2,0.39,0.2
0,0.8,0.5,0.5
0,0.2,0.34,0.34
0,0.2,0.32,0.32
0,0.2,0.29,0.29
0,0.8,0.35,0.28
0,0.2,0.29,0.29
0,0.2,0.32,0.2
0,0.2,0.15,0.15
0,0.2,0.19,0.2
0,0.2,0.25,0.25
0,0.2,0.24,0.2
0,0.2,0.15,0.15
0,0.2,0.16,0.16
0,0.2,0.16,0.16
0,0.2,0.18,0.18
0,0.2,0.16,0.16
0,0.2,0.19,0.19
0,0.2,0.11,0.11
0,0.2,0.09,0.09
