,DS,MV,proposed1(wcv)
0,0.99,0.99,0.99
0,0.96,0.97,0.99
0,0.96,1.0,1.0
0,0.99,0.97,0.99
0,0.94,0.96,0.99
0,0.95,0.94,0.99
0,0.96,0.93,0.98
0,0.97,0.96,0.99
0,0.96,0.84,0.99
0,0.97,0.92,1.0
0,0.99,0.87,0.99
0,0.94,0.79,0.99
0,0.97,0.81,0.94
0,0.99,0.76,1.0
0,0.98,0.84,0.98
0,0.97,0.77,1.0
0,0.99,0.75,0.99
0,0.98,0.72,0.98
0,0.99,0.73,1.0
0,0.97,0.63,0.98
0,0.96,0.61,0.98
0,0.97,0.58,0.98
0,0.01,0.45,0.0
0,0.9,0.46,0.01
0,0.98,0.49,1.0
0,0.94,0.43,0.0
0,0.02,0.42,0.0
0,0.74,0.41,0.0
0,0.03,0.29,0.0
0,0.02,0.32,1.0
0,0.0,0.36,0.0
0,0.02,0.29,0.01
0,0.01,0.27,0.0
0,0.03,0.21,0.03
0,0.03,0.18,0.01
0,0.03,0.22,0.02
0,0.01,0.11,0.01
0,0.08,0.16,0.08
0,0.02,0.14,0.0
0,0.02,0.09,0.01
0,0.03,0.1,0.02
0,0.01,0.09,0.0
0,0.01,0.07,0.0
0,0.01,0.04,0.0
0,0.02,0.05,0.01
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.01,0.0,0.0
0,0.03,0.03,0.0
0,0.0,0.02,0.01
0,0.02,0.01,0.01
