,DS,MV,proposed1(wcv)
0,0.98,0.98,0.98
0,0.96,0.98,0.98
0,0.97,0.99,1.0
0,0.95,0.97,1.0
0,0.99,0.99,0.98
0,0.97,0.96,0.99
0,0.98,0.97,1.0
0,0.99,0.92,1.0
0,0.99,0.96,0.99
0,0.97,0.89,1.0
0,0.96,0.89,1.0
0,0.97,0.87,1.0
0,0.99,0.82,1.0
0,0.99,0.82,1.0
0,0.99,0.76,0.99
0,1.0,0.82,1.0
0,0.98,0.81,1.0
0,1.0,0.7,1.0
0,0.95,0.66,0.99
0,0.99,0.64,1.0
0,0.95,0.65,0.96
0,0.98,0.72,0.99
0,0.99,0.69,0.98
0,0.96,0.52,0.98
0,0.97,0.54,1.0
0,1.0,0.52,1.0
0,0.98,0.47,0.01
0,0.99,0.44,1.0
0,0.01,0.34,0.01
0,0.01,0.34,0.0
0,0.04,0.35,0.01
0,0.01,0.29,0.02
0,0.01,0.36,0.02
0,0.01,0.26,0.0
0,0.02,0.19,0.0
0,0.01,0.16,0.01
0,0.0,0.17,0.0
0,0.01,0.18,0.02
0,0.01,0.07,0.01
0,0.01,0.09,0.0
0,0.02,0.09,0.0
0,0.0,0.07,0.01
0,0.04,0.07,0.01
0,0.0,0.06,0.0
0,0.01,0.04,0.0
0,0.04,0.05,0.0
0,0.06,0.02,0.01
0,0.01,0.01,0.0
0,0.0,0.03,0.01
0,0.01,0.02,0.02
0,0.03,0.01,0.01
