,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,0.99,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.98,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,0.95,1.0
0,1.0,0.96,1.0
0,1.0,0.99,1.0
0,1.0,0.96,1.0
0,1.0,0.95,1.0
0,1.0,0.92,1.0
0,1.0,0.92,1.0
0,1.0,0.95,1.0
0,1.0,0.9,1.0
0,1.0,0.78,1.0
0,1.0,0.82,1.0
0,1.0,0.74,1.0
0,1.0,0.78,1.0
0,1.0,0.73,1.0
0,1.0,0.65,1.0
0,1.0,0.65,0.61
0,1.0,0.59,0.6
0,1.0,0.52,0.51
0,0.0,0.45,0.45
0,0.0,0.47,0.47
0,0.0,0.36,0.41
0,0.0,0.37,0.0
0,0.0,0.36,0.37
0,0.0,0.32,0.0
0,0.0,0.26,0.0
0,0.0,0.19,0.0
0,0.0,0.19,0.0
0,0.0,0.09,0.0
0,0.0,0.15,0.0
0,0.0,0.07,0.0
0,0.0,0.1,0.0
0,0.0,0.1,0.0
0,0.0,0.04,0.0
0,0.0,0.01,0.0
0,0.0,0.03,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.02,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
