,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,1.0,1.0,1.0
0,0.99,1.0,1.0
0,1.0,0.98,1.0
0,1.0,0.97,1.0
0,1.0,0.97,1.0
0,1.0,0.94,1.0
0,1.0,0.92,1.0
0,1.0,0.89,1.0
0,1.0,0.84,1.0
0,1.0,0.81,1.0
0,1.0,0.86,1.0
0,1.0,0.81,1.0
0,1.0,0.72,1.0
0,1.0,0.77,1.0
0,1.0,0.75,1.0
0,1.0,0.68,1.0
0,1.0,0.67,1.0
0,1.0,0.64,1.0
0,0.99,0.6,0.99
0,1.0,0.52,0.66
0,1.0,0.45,0.68
0,0.01,0.48,0.01
0,0.0,0.34,0.0
0,0.0,0.4,0.0
0,0.01,0.29,0.0
0,0.0,0.3,0.0
0,0.0,0.2,0.0
0,0.0,0.17,0.0
0,0.0,0.19,0.0
0,0.0,0.21,0.0
0,0.0,0.16,0.0
0,0.0,0.13,0.0
0,0.0,0.07,0.0
0,0.0,0.04,0.0
0,0.0,0.05,0.0
0,0.0,0.02,0.0
0,0.0,0.03,0.0
0,0.0,0.04,0.0
0,0.0,0.0,0.0
0,0.0,0.01,0.0
0,0.0,0.01,0.0
0,0.01,0.01,0.01
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.01,0.01,0.01
0,0.0,0.0,0.0
