,DS,MV,proposed1(wcv)
0,0.93,0.97,0.97
0,0.95,1.0,0.99
0,0.95,0.98,1.0
0,0.98,0.98,1.0
0,0.97,0.98,1.0
0,1.0,0.96,1.0
0,0.99,0.96,1.0
0,0.99,0.93,1.0
0,0.99,0.94,0.99
0,0.99,0.92,0.99
0,0.98,0.89,0.99
0,0.99,0.85,0.99
0,0.99,0.89,0.99
0,1.0,0.88,1.0
0,0.99,0.78,0.99
0,1.0,0.7,1.0
0,0.99,0.74,0.99
0,1.0,0.69,1.0
0,0.99,0.71,1.0
0,0.99,0.66,0.98
0,0.97,0.59,0.99
0,0.99,0.53,0.99
0,0.01,0.54,0.99
0,0.96,0.61,0.99
0,0.97,0.51,0.99
0,0.0,0.39,0.0
0,0.01,0.51,0.01
0,0.01,0.4,0.03
0,0.02,0.43,0.99
0,0.01,0.4,0.01
0,0.01,0.33,0.01
0,0.01,0.3,0.0
0,0.03,0.19,0.01
0,0.0,0.28,0.0
0,0.01,0.16,0.0
0,0.01,0.18,0.01
0,0.0,0.14,0.0
0,0.02,0.16,0.02
0,0.02,0.13,0.0
0,0.01,0.1,0.03
0,0.02,0.09,0.04
0,0.03,0.08,0.01
0,0.02,0.05,0.01
0,0.03,0.05,0.03
0,0.05,0.08,0.0
0,0.03,0.03,0.02
0,0.02,0.01,0.02
0,0.01,0.01,0.0
0,0.04,0.02,0.0
0,0.01,0.01,0.0
0,0.0,0.0,0.0
