,DS,MV,proposed1(wcv)
0,1.0,1.0,1.0
0,0.97,0.97,0.97
0,0.96,0.96,0.96
0,0.98,0.99,0.98
0,1.0,0.98,0.99
0,0.98,0.97,1.0
0,0.99,0.97,1.0
0,1.0,0.95,1.0
0,1.0,0.91,0.99
0,0.97,0.94,0.99
0,1.0,0.92,1.0
0,0.99,0.84,0.99
0,0.98,0.85,0.99
0,0.99,0.82,1.0
0,0.99,0.74,0.99
0,0.98,0.74,0.97
0,0.99,0.78,0.99
0,0.99,0.77,1.0
0,1.0,0.69,1.0
0,1.0,0.71,0.71
0,0.98,0.66,0.66
0,0.99,0.65,0.62
0,1.0,0.62,0.61
0,0.97,0.57,0.57
0,1.0,0.55,0.58
0,0.99,0.6,0.6
0,0.01,0.45,0.47
0,0.98,0.52,0.5
0,0.02,0.5,0.5
0,0.02,0.57,0.57
0,0.01,0.32,0.34
0,0.01,0.38,0.34
0,0.0,0.34,0.36
0,0.01,0.26,0.01
0,0.0,0.16,0.0
0,0.02,0.22,0.01
0,0.0,0.22,0.0
0,0.0,0.18,0.0
0,0.0,0.18,0.0
0,0.0,0.06,0.0
0,0.03,0.14,0.04
0,0.0,0.07,0.0
0,0.01,0.06,0.0
0,0.0,0.05,0.0
0,0.01,0.04,0.01
0,0.0,0.03,0.0
0,0.01,0.05,0.02
0,0.0,0.02,0.01
0,0.0,0.03,0.0
0,0.01,0.01,0.02
0,0.0,0.0,0.0
