,DS,MV,proposed1(wcv)
0,0.7,0.94,0.94
0,0.7,0.93,0.93
0,0.7,0.9,0.9
0,0.7,0.95,0.95
0,0.7,0.88,0.88
0,0.7,0.86,0.86
0,0.7,0.78,0.78
0,0.7,0.81,0.81
0,0.7,0.77,0.77
0,0.7,0.74,0.74
0,0.7,0.7,0.7
0,0.7,0.77,0.77
0,0.7,0.71,0.71
0,0.7,0.61,0.61
0,0.7,0.76,0.76
0,0.7,0.73,0.73
0,0.3,0.58,0.58
0,0.3,0.54,0.54
0,0.7,0.62,0.62
0,0.7,0.62,0.62
0,0.7,0.69,0.7
0,0.7,0.58,0.58
0,0.7,0.56,0.56
0,0.7,0.61,0.61
0,0.3,0.47,0.47
0,0.3,0.52,0.52
0,0.7,0.51,0.51
0,0.7,0.5,0.7
0,0.3,0.4,0.4
0,0.3,0.42,0.42
0,0.3,0.41,0.41
0,0.3,0.51,0.51
0,0.3,0.4,0.4
0,0.3,0.28,0.28
0,0.3,0.4,0.4
0,0.3,0.32,0.32
0,0.3,0.36,0.36
0,0.3,0.27,0.27
0,0.3,0.24,0.24
0,0.3,0.25,0.25
0,0.3,0.27,0.27
0,0.3,0.28,0.28
0,0.3,0.22,0.22
0,0.3,0.21,0.3
0,0.3,0.17,0.17
0,0.3,0.12,0.12
0,0.3,0.23,0.23
0,0.3,0.11,0.11
0,0.3,0.11,0.11
0,0.3,0.11,0.11
0,0.3,0.09,0.09
