,DS,MV,proposed1(wcv)
0,0.7,0.91,0.91
0,0.7,0.88,0.88
0,0.7,0.87,0.87
0,0.7,0.8,0.8
0,0.7,0.87,0.87
0,0.7,0.79,0.79
0,0.7,0.83,0.83
0,0.7,0.75,0.75
0,0.7,0.78,0.78
0,0.7,0.82,0.82
0,0.7,0.72,0.72
0,0.7,0.69,0.69
0,0.7,0.7,0.7
0,0.7,0.78,0.78
0,0.7,0.66,0.66
0,0.7,0.62,0.62
0,0.3,0.6,0.6
0,0.7,0.69,0.7
0,0.7,0.61,0.61
0,0.7,0.65,0.65
0,0.3,0.49,0.49
0,0.3,0.55,0.55
0,0.3,0.51,0.51
0,0.3,0.5,0.5
0,0.3,0.52,0.52
0,0.7,0.48,0.48
0,0.7,0.54,0.54
0,0.3,0.52,0.52
0,0.3,0.46,0.46
0,0.3,0.38,0.38
0,0.7,0.58,0.58
0,0.3,0.36,0.36
0,0.7,0.44,0.44
0,0.3,0.33,0.33
0,0.3,0.41,0.41
0,0.3,0.32,0.32
0,0.3,0.28,0.28
0,0.3,0.32,0.32
0,0.3,0.23,0.23
0,0.3,0.33,0.33
0,0.3,0.19,0.19
0,0.3,0.27,0.27
0,0.3,0.22,0.22
0,0.3,0.19,0.19
0,0.3,0.2,0.2
0,0.3,0.12,0.12
0,0.3,0.14,0.14
0,0.3,0.12,0.12
0,0.3,0.12,0.12
0,0.3,0.12,0.12
0,0.3,0.15,0.15
